service_id,labor_id,labor_type,labor_name,labor_category,labor_price,labor_created_at,labor_start_date,labor_end_date,alfred,shop,created_at,schedule_date,client_type,paying_customer,state_service,start_address_id,start_address_point,end_address_id,end_address_point,city,address_id,address_point,address_name
227433,321455.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-04-02 08:22:53.063000-05:00,2026-01-08 09:29:00-05:00,2026-01-08 12:26:00-05:00,9258.0,,2026-01-07 08:22:52.979000-05:00,2026-01-08 11:30:00-05:00,B2B,71157.0,COMPLETED,113733.0,POINT (-75.4234616 6.116611),4852.0,POINT (-75.56991479999999 6.2276503),1,14667.0,POINT (-75.5504277 6.280507099999999),Casa
227434,321456.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-04-02 08:23:48.945000-05:00,2026-01-08 15:30:00-05:00,2026-01-08 18:46:00-05:00,5455.0,,2026-01-07 08:23:48.870000-05:00,2026-01-08 16:00:00-05:00,B2B,71157.0,COMPLETED,4852.0,POINT (-75.56991479999999 6.2276503),113733.0,POINT (-75.4234616 6.116611),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa
227462,321491.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52440.0,2025-04-02 10:13:51.585000-05:00,2026-01-08 09:08:00-05:00,2026-01-08 10:51:00-05:00,2036.0,,2026-01-07 10:13:51.502000-05:00,2026-01-08 10:00:00-05:00,B2B,25807.0,COMPLETED,130686.0,POINT (-75.5733585 6.1975044),117281.0,POINT (-75.56979539999999 6.2198631),1,55748.0,POINT (-75.55748439999999 6.252939599999999),Apartamento
227498,321530.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-04-02 11:31:23.105000-05:00,2026-01-08 05:50:00-05:00,2026-01-08 08:33:00-05:00,20111.0,,2026-01-07 11:31:23.022000-05:00,2026-01-08 07:00:00-05:00,B2B,21450.0,COMPLETED,120271.0,POINT (-75.5633971 6.1684407),28709.0,POINT (-75.5717425 6.2393756),1,25905.0,POINT (-75.594906 6.190818699999999),Apto
227593,321631.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-04-02 16:38:49.701000-05:00,2026-01-08 07:35:00-05:00,2026-01-08 09:03:00-05:00,5455.0,,2026-01-07 16:38:49.614000-05:00,2026-01-08 08:30:00-05:00,B2B,52311.0,COMPLETED,130744.0,POINT (-75.5576958 6.210093),4852.0,POINT (-75.56991479999999 6.2276503),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa
227612,321650.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-04-02 17:01:17.854000-05:00,2026-01-08 07:10:00-05:00,2026-01-08 08:20:00-05:00,70424.0,,2026-01-07 17:01:17.759000-05:00,2026-01-08 08:00:00-05:00,B2B,71157.0,COMPLETED,130753.0,POINT (-75.5737362 6.236324199999999),4852.0,POINT (-75.56991479999999 6.2276503),1,126965.0,POINT (-75.560277 6.340593500000001),Casa
227613,321651.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-04-02 17:02:18.059000-05:00,2026-01-08 10:25:00-05:00,2026-01-08 11:51:00-05:00,5455.0,,2026-01-07 17:02:17.970000-05:00,2026-01-08 11:00:00-05:00,B2B,71157.0,COMPLETED,4852.0,POINT (-75.56991479999999 6.2276503),130753.0,POINT (-75.5737362 6.236324199999999),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa
227626,321664.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2025-04-02 17:19:02.216000-05:00,2026-01-08 12:30:23-05:00,2026-01-08 13:03:32-05:00,31857.0,,2026-01-07 17:19:02.162000-05:00,2026-01-08 13:00:00-05:00,B2C,34779.0,COMPLETED,64102.0,POINT (-75.3786366 6.1539686),64102.0,POINT (-75.3786366 6.1539686),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto
227626,321665.0,3.0,Wash and Polish,WASH_AND_POLISH,34500.0,2025-04-02 17:19:02.286000-05:00,2026-01-08 13:03:32-05:00,2026-01-08 14:18:25-05:00,,3968.0,2026-01-07 17:19:02.162000-05:00,2026-01-08 13:00:00-05:00,B2C,34779.0,COMPLETED,64102.0,POINT (-75.3786366 6.1539686),64102.0,POINT (-75.3786366 6.1539686),1,120129.0,POINT (-75.3682656 6.1490125),Lavadero - Oriente
227626,321666.0,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,35000.0,2025-04-02 17:19:02.346000-05:00,2026-01-08 14:18:25-05:00,2026-01-08 15:00:21-05:00,31857.0,,2026-01-07 17:19:02.162000-05:00,2026-01-08 13:00:00-05:00,B2C,34779.0,COMPLETED,64102.0,POINT (-75.3786366 6.1539686),64102.0,POINT (-75.3786366 6.1539686),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto
227644,321684.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-04-02 17:43:02.468000-05:00,2026-01-08 14:01:00-05:00,2026-01-08 15:27:00-05:00,70424.0,,2026-01-07 17:43:02.375000-05:00,2026-01-08 15:00:00-05:00,B2B,25091.0,COMPLETED,118325.0,POINT (-75.5856515 6.183439799999999),118326.0,POINT (-75.5804702 6.1887241),1,126965.0,POINT (-75.560277 6.340593500000001),Casa
215441,308339.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-02-24 08:48:05.158000-05:00,2026-01-09 06:52:00-05:00,2026-01-09 08:21:00-05:00,31857.0,,2026-01-02 08:48:05.044000-05:00,2026-01-09 07:00:00-05:00,B2B,62511.0,COMPLETED,127529.0,POINT (-75.5739926 6.1617709),102162.0,POINT (-75.564082 6.2082589),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto
215464,308368.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-02-24 09:33:18.622000-05:00,2026-01-09 07:20:00-05:00,2026-01-09 08:35:00-05:00,70424.0,,2026-01-02 09:33:18.455000-05:00,2026-01-09 08:00:00-05:00,B2B,52316.0,COMPLETED,127536.0,POINT (-75.5655061 6.191173400000001),4852.0,POINT (-75.56991479999999 6.2276503),1,126965.0,POINT (-75.560277 6.340593500000001),Casa
215465,308369.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-02-24 09:34:27.226000-05:00,2026-01-09 06:31:00-05:00,2026-01-09 08:55:00-05:00,20111.0,,2026-01-02 09:34:27.113000-05:00,2026-01-09 07:30:00-05:00,B2B,52316.0,COMPLETED,94915.0,POINT (-75.55303219999999 6.198942300000001),4852.0,POINT (-75.56991479999999 6.2276503),1,25905.0,POINT (-75.594906 6.190818699999999),Apto
215935,308906.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-02-25 15:06:32.019000-05:00,2026-01-09 06:13:00-05:00,2026-01-09 07:39:00-05:00,5455.0,,2026-01-03 15:06:31.919000-05:00,2026-01-09 07:00:00-05:00,B2B,45838.0,COMPLETED,127691.0,POINT (-75.57471679999999 6.2496418),5540.0,POINT (-75.5814053 6.214877200000001),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa
215952,308923.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-02-25 15:40:02.207000-05:00,2026-01-09 06:39:00-05:00,2026-01-09 07:24:00-05:00,2036.0,,2026-01-03 15:40:02.083000-05:00,2026-01-09 07:30:00-05:00,B2B,45838.0,FAILED,106688.0,POINT (-75.57777639999999 6.2443061),102162.0,POINT (-75.564082 6.2082589),1,55748.0,POINT (-75.55748439999999 6.252939599999999),Apartamento
215990,308962.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-02-25 16:24:44.731000-05:00,2026-01-09 07:50:00-05:00,2026-01-09 09:12:00-05:00,10491.0,,2026-01-03 16:24:44.612000-05:00,2026-01-09 08:30:00-05:00,B2B,62511.0,COMPLETED,127708.0,POINT (-75.6090105 6.2194607),102162.0,POINT (-75.564082 6.2082589),1,16770.0,POINT (-75.5948708 6.222133500000001),casa
216234,309214.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-02-26 08:46:04.345000-05:00,2026-01-09 08:47:00-05:00,2026-01-09 10:13:00-05:00,70424.0,,2026-01-04 08:46:04.244000-05:00,2026-01-09 10:00:00-05:00,B2B,66033.0,COMPLETED,127734.0,POINT (-75.5808632 6.177261100000001),127735.0,POINT (-75.5992053 6.1666568),1,126965.0,POINT (-75.560277 6.340593500000001),Casa
216235,309215.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-02-26 08:48:55.986000-05:00,2026-01-09 16:13:00-05:00,2026-01-09 17:25:00-05:00,31857.0,,2026-01-04 08:48:55.881000-05:00,2026-01-09 17:00:00-05:00,B2B,66033.0,COMPLETED,127735.0,POINT (-75.5992053 6.1666568),127734.0,POINT (-75.5808632 6.177261100000001),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto
216342,309341.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52440.0,2025-02-26 14:33:32.606000-05:00,2026-01-09 08:25:00-05:00,2026-01-09 09:44:00-05:00,31857.0,,2026-01-04 14:33:32.500000-05:00,2026-01-09 09:30:00-05:00,B2B,25806.0,FAILED,127818.0,POINT (-75.6398911 6.151099899999999),117288.0,POINT (-75.570449 6.2322998),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto
216370,309376.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-02-26 15:51:31.747000-05:00,2026-01-09 15:54:00-05:00,2026-01-09 17:29:00-05:00,20111.0,,2026-01-04 15:51:31.606000-05:00,2026-01-09 16:00:00-05:00,B2B,52316.0,COMPLETED,4852.0,POINT (-75.56991479999999 6.2276503),127820.0,POINT (-75.565394 6.150453799999998),1,25905.0,POINT (-75.594906 6.190818699999999),Apto
216704,309748.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-02-27 11:27:15.613000-05:00,2026-01-09 15:36:00-05:00,2026-01-09 18:58:00-05:00,9258.0,,2026-01-05 11:27:15.544000-05:00,2026-01-09 16:30:00-05:00,B2B,66033.0,COMPLETED,127912.0,POINT (-75.5992053 6.1666568),128252.0,POINT (-75.5333156 6.3438639),1,14667.0,POINT (-75.5504277 6.280507099999999),Casa
216742,309792.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-02-27 13:51:32.502000-05:00,2026-01-09 08:55:00-05:00,2026-01-09 12:16:00-05:00,20111.0,,2026-01-05 13:51:32.435000-05:00,2026-01-09 10:00:00-05:00,B2B,52316.0,COMPLETED,123315.0,POINT (-75.504836 6.101969700000001),4852.0,POINT (-75.56991479999999 6.2276503),1,25905.0,POINT (-75.594906 6.190818699999999),Apto
216743,309793.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-02-27 13:52:40.321000-05:00,2026-01-09 15:46:00-05:00,2026-01-09 18:45:00-05:00,5455.0,,2026-01-05 13:52:40.247000-05:00,2026-01-09 16:30:00-05:00,B2B,52316.0,COMPLETED,4852.0,POINT (-75.56991479999999 6.2276503),123315.0,POINT (-75.504836 6.101969700000001),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa
216744,309794.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-02-27 13:57:28.113000-05:00,2026-01-09 08:47:00-05:00,2026-01-09 10:22:00-05:00,2036.0,,2026-01-05 13:57:28.033000-05:00,2026-01-09 09:30:00-05:00,B2B,62067.0,COMPLETED,127940.0,POINT (-75.5909199 6.176336499999999),100695.0,POINT (-75.5758366 6.214742200000001),1,55748.0,POINT (-75.55748439999999 6.252939599999999),Apartamento
216768,309824.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-02-27 14:59:45.365000-05:00,2026-01-09 14:09:00-05:00,2026-01-09 15:42:00-05:00,31857.0,,2026-01-05 14:59:45.292000-05:00,2026-01-09 15:00:00-05:00,B2B,62067.0,COMPLETED,100695.0,POINT (-75.5758366 6.214742200000001),127940.0,POINT (-75.5909199 6.176336499999999),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto
216991,310066.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-02-28 07:09:28.770000-05:00,2026-01-09 10:22:00-05:00,2026-01-09 11:48:00-05:00,5455.0,,2026-01-06 07:09:28.700000-05:00,2026-01-09 11:30:00-05:00,B2B,27346.0,COMPLETED,51012.0,POINT (-75.5600773 6.2456007),7507.0,POINT (-75.61316029999999 6.163312599999999),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa
217011,310086.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-02-28 09:05:13.492000-05:00,2026-01-09 05:06:00-05:00,2026-01-09 07:00:00-05:00,70424.0,,2026-01-06 09:05:13.336000-05:00,2026-01-09 06:00:00-05:00,B2B,21707.0,COMPLETED,113417.0,POINT (-75.5567952 6.3308569),39970.0,POINT (-75.5720819 6.2389041),1,126965.0,POINT (-75.560277 6.340593500000001),Casa
217074,310165.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-02-28 11:32:41.630000-05:00,2026-01-09 10:55:00-05:00,2026-01-09 12:22:00-05:00,10491.0,,2026-01-06 11:32:41.556000-05:00,2026-01-09 11:30:00-05:00,B2B,26161.0,COMPLETED,126332.0,POINT (-75.57595239999999 6.2048682),16344.0,POINT (-75.6091325 6.157386300000001),1,16770.0,POINT (-75.5948708 6.222133500000001),casa
216371,309377.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-02-26 15:54:03.858000-05:00,2026-01-11 09:07:00-05:00,2026-01-11 10:31:00-05:00,2036.0,,2026-01-05 15:54:03.701000-05:00,2026-01-11 10:00:00-05:00,B2B,52316.0,COMPLETED,114927.0,POINT (-75.5649525 6.191341100000001),4852.0,POINT (-75.56991479999999 6.2276503),1,55748.0,POINT (-75.55748439999999 6.252939599999999),Apartamento
216373,309379.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-02-26 15:54:56.851000-05:00,2026-01-11 14:43:00-05:00,2026-01-11 16:19:00-05:00,2036.0,,2026-01-05 15:54:56.753000-05:00,2026-01-11 15:30:00-05:00,B2B,52316.0,COMPLETED,4852.0,POINT (-75.56991479999999 6.2276503),114927.0,POINT (-75.5649525 6.191341100000001),1,55748.0,POINT (-75.55748439999999 6.252939599999999),Apartamento
217118,310216.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-02-28 15:07:46.195000-05:00,2026-01-11 07:07:00-05:00,2026-01-11 09:04:00-05:00,2036.0,,2026-01-07 15:07:46.108000-05:00,2026-01-11 08:00:00-05:00,B2B,52316.0,COMPLETED,113676.0,POINT (-75.57306609999999 6.1904141),4852.0,POINT (-75.56991479999999 6.2276503),1,55748.0,POINT (-75.55748439999999 6.252939599999999),Apartamento
217119,310217.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-02-28 15:08:36.926000-05:00,2026-01-11 12:12:00-05:00,2026-01-11 13:18:00-05:00,2036.0,,2026-01-07 15:08:36.853000-05:00,2026-01-11 12:30:00-05:00,B2B,52316.0,COMPLETED,4852.0,POINT (-75.56991479999999 6.2276503),113676.0,POINT (-75.57306609999999 6.1904141),1,55748.0,POINT (-75.55748439999999 6.252939599999999),Apartamento
217131,310229.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-02-28 15:39:22.910000-05:00,2026-01-11 08:45:00-05:00,2026-01-11 10:20:00-05:00,20111.0,,2026-01-07 15:39:22.829000-05:00,2026-01-11 10:00:00-05:00,B2B,68419.0,FAILED,128258.0,POINT (-75.5716216 6.2035433),102162.0,POINT (-75.564082 6.2082589),1,25905.0,POINT (-75.594906 6.190818699999999),Apto
217158,310257.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-02-28 16:46:19.544000-05:00,2026-01-11 08:01:00-05:00,2026-01-11 10:12:00-05:00,70424.0,,2026-01-07 16:46:19.384000-05:00,2026-01-11 09:00:00-05:00,B2B,52316.0,COMPLETED,128070.0,POINT (-75.562257 6.335058),4849.0,POINT (-75.5697983 6.227549600000001),1,126965.0,POINT (-75.560277 6.340593500000001),Casa
217364,310470.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-01 10:05:09.503000-05:00,2026-01-11 16:05:00-05:00,2026-01-11 17:04:00-05:00,5455.0,,2026-01-08 10:05:09.429000-05:00,2026-01-11 16:00:00-05:00,B2B,25091.0,COMPLETED,127061.0,POINT (-75.5856104 6.183108199999999),127060.0,POINT (-75.57060969999999 6.200831699999999),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa
217389,310495.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-03-01 11:16:44.233000-05:00,2026-01-11 11:18:00-05:00,2026-01-11 12:37:00-05:00,5455.0,,2026-01-08 11:16:44.157000-05:00,2026-01-11 12:00:00-05:00,B2B,68419.0,COMPLETED,128121.0,POINT (-75.5966342 6.239959),102162.0,POINT (-75.564082 6.2082589),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa
217666,310798.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-03 10:32:57.473000-05:00,2026-01-11 10:08:00-05:00,2026-01-11 11:17:00-05:00,10491.0,,2026-01-10 10:32:57.396000-05:00,2026-01-11 09:30:00-05:00,B2B,52316.0,COMPLETED,4870.0,POINT (-75.56977909999999 6.2277346),106018.0,POINT (-75.56293029999999 6.1785982),1,16770.0,POINT (-75.5948708 6.222133500000001),casa
217668,310800.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-03-03 10:34:59.064000-05:00,2026-01-11 07:24:00-05:00,2026-01-11 10:08:00-05:00,10491.0,,2026-01-10 10:34:58.978000-05:00,2026-01-11 07:30:00-05:00,B2B,52316.0,COMPLETED,128196.0,POINT (-75.3821102 6.199150599999999),4870.0,POINT (-75.56977909999999 6.2277346),1,16770.0,POINT (-75.5948708 6.222133500000001),casa
217704,310840.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-03 11:23:47.642000-05:00,2026-01-11 10:12:00-05:00,2026-01-11 11:35:00-05:00,70424.0,,2026-01-10 11:23:47.560000-05:00,2026-01-11 11:00:00-05:00,B2B,21696.0,COMPLETED,128210.0,POINT (-75.57960709999999 6.2403061),128211.0,POINT (-75.57173949999999 6.2393589),1,126965.0,POINT (-75.560277 6.340593500000001),Casa
217786,310935.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-03 15:34:37.045000-05:00,2026-01-11 07:06:00-05:00,2026-01-11 08:27:00-05:00,20111.0,,2026-01-10 15:34:36.958000-05:00,2026-01-11 08:00:00-05:00,B2B,32118.0,FAILED,128246.0,POINT (-75.61167429999999 6.169658699999999),3128.0,POINT (-75.5814053 6.214877200000001),1,25905.0,POINT (-75.594906 6.190818699999999),Apto
217796,310945.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-03 15:46:00.437000-05:00,2026-01-11 15:42:00-05:00,2026-01-11 17:42:00-05:00,10491.0,,2026-01-10 15:46:00.339000-05:00,2026-01-11 16:30:00-05:00,B2B,29476.0,COMPLETED,5038.0,POINT (-75.57009649999999 6.224776299999999),34778.0,POINT (-75.5689939 6.2048575),1,16770.0,POINT (-75.5948708 6.222133500000001),casa
217819,310969.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-03 16:13:27.502000-05:00,2026-01-11 06:11:00-05:00,2026-01-11 07:59:00-05:00,5455.0,,2026-01-10 16:13:27.420000-05:00,2026-01-11 07:00:00-05:00,B2B,25089.0,COMPLETED,128253.0,POINT (-75.57325569999999 6.2718203),128254.0,POINT (-75.5856104 6.183108199999999),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa
217835,310985.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-03 16:38:45.444000-05:00,2026-01-11 09:42:00-05:00,2026-01-11 10:40:00-05:00,5455.0,,2026-01-10 16:38:45.361000-05:00,2026-01-11 10:00:00-05:00,B2B,52316.0,COMPLETED,128260.0,POINT (-75.5796457 6.157663799999999),4852.0,POINT (-75.56991479999999 6.2276503),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa
217837,310987.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-03 16:39:48.827000-05:00,2026-01-11 16:21:00-05:00,2026-01-11 17:30:00-05:00,9258.0,,2026-01-10 16:39:48.748000-05:00,2026-01-11 16:30:00-05:00,B2B,52316.0,COMPLETED,4852.0,POINT (-75.56991479999999 6.2276503),128357.0,POINT (-75.5656448 6.198452100000001),1,14667.0,POINT (-75.5504277 6.280507099999999),Casa
219876,313207.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-10 11:52:08.175000-05:00,2026-01-07 06:36:00-05:00,2026-01-07 09:10:00-05:00,2036.0,,2025-12-29 11:52:08.090000-05:00,2026-01-07 08:00:00-05:00,B2B,52311.0,COMPLETED,120364.0,POINT (-75.5656067 6.262650500000001),4849.0,POINT (-75.5697983 6.227549600000001),1,55748.0,POINT (-75.55748439999999 6.252939599999999),Apartamento
220653,314046.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-03-12 11:33:01.263000-05:00,2026-01-07 05:48:00-05:00,2026-01-07 08:20:00-05:00,20111.0,,2025-12-31 11:33:01.181000-05:00,2026-01-07 07:00:00-05:00,B2B,62511.0,COMPLETED,106236.0,POINT (-75.5692615 6.170023299999999),102162.0,POINT (-75.564082 6.2082589),1,25905.0,POINT (-75.594906 6.190818699999999),Apto
221441,314908.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-14 12:50:51.743000-05:00,2026-01-07 05:56:00-05:00,2026-01-07 07:41:00-05:00,5455.0,,2026-01-02 12:50:51.657000-05:00,2026-01-07 07:00:00-05:00,B2B,52311.0,COMPLETED,95032.0,POINT (-75.57306609999999 6.1904141),4852.0,POINT (-75.56991479999999 6.2276503),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa
