service_id,labor_id,labor_type,labor_name,labor_category,schedule_date,shop,alfred,labor_start_date,labor_end_date,address_id,address_point,address_name,start_address_id,start_address_point,end_address_id,end_address_point,city,state_service
265133,361944.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-21 08:00:00-05:00,,6229.0,2025-07-21 07:50:00-05:00,2025-07-21 09:23:00-05:00,11727.0,POINT (-74.0583698 4.6510839),Casa,143524.0,POINT (-74.0536462 4.650652),10.0,POINT (-74.075015 4.69416),149,COMPLETED
265160,361972.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-25 13:00:00-05:00,,72680.0,2025-07-25 11:58:00-05:00,2025-07-25 13:05:00-05:00,132403.0,POINT (-76.4651154 3.4282175),Casa,143535.0,POINT (-76.5424551 3.3632324),143536.0,POINT (-76.5252189 3.4728467),1004,FAILED
265258,362076.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-22 16:00:00-05:00,,10451.0,2025-07-22 15:52:00-05:00,2025-07-22 17:09:00-05:00,16688.0,POINT (-74.0202608 4.6664181),casa,15.0,POINT (-74.065413 4.759951),63418.0,POINT (-74.0313882 4.714171599999999),149,COMPLETED
265988,362857.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-22 07:00:00-05:00,,2306.0,2025-07-22 06:48:00-05:00,2025-07-22 07:45:00-05:00,109102.0,POINT (-76.5710842 3.406073),Alfred,143849.0,POINT (-76.5188228 3.4687707),87961.0,POINT (-76.54677579999999 3.3968853),1004,COMPLETED
266439,363332.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-21 08:00:00-05:00,,71852.0,2025-07-21 08:11:06-05:00,2025-07-21 08:30:05-05:00,130778.0,POINT (-74.7938234 10.9313923),Casa,93748.0,POINT (-74.80476019999999 10.9994735),93748.0,POINT (-74.80476019999999 10.9994735),126,COMPLETED
266439,363333.0,3.0,Wash and Polish,WASH_AND_POLISH,2025-07-21 08:00:00-05:00,4071.0,,2025-07-21 08:30:05-05:00,2025-07-21 09:23:34-05:00,144462.0,POINT (-74.798219 11.008822),Flash - Doctor Limpio 15 minutos,93748.0,POINT (-74.80476019999999 10.9994735),93748.0,POINT (-74.80476019999999 10.9994735),126,COMPLETED
266439,363334.0,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,2025-07-21 08:00:00-05:00,,71852.0,2025-07-21 09:23:34-05:00,2025-07-21 09:46:22-05:00,130778.0,POINT (-74.7938234 10.9313923),Casa,93748.0,POINT (-74.80476019999999 10.9994735),93748.0,POINT (-74.80476019999999 10.9994735),126,COMPLETED
267595,364549.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-21 08:00:00-05:00,,69860.0,2025-07-21 07:36:00-05:00,2025-07-21 09:28:00-05:00,125736.0,POINT (-74.0313506 4.7138433),Apartamento,144509.0,POINT (-74.0485243 4.6912176),57819.0,POINT (-74.02895649999999 4.7040977),149,COMPLETED
267596,364550.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-21 16:00:00-05:00,,10451.0,2025-07-21 15:56:00-05:00,2025-07-21 17:06:00-05:00,16688.0,POINT (-74.0202608 4.6664181),casa,57819.0,POINT (-74.02895649999999 4.7040977),144509.0,POINT (-74.0485243 4.6912176),149,COMPLETED
267604,364558.0,11.0,Trailer transport,VEHICLE_TRANSPORTATION,2025-07-21 15:00:00-05:00,,53069.0,2025-07-21 15:00:00-05:00,2025-07-21 15:00:00-05:00,83272.0,POINT (-74.0480263 4.6824914),Trabajo,144511.0,POINT (-74.02394079999999 4.728333399999999),108706.0,POINT (-74.0544764 4.6798947),149,COMPLETED
267610,364564.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-25 12:00:00-05:00,,5455.0,2025-07-25 11:30:00-05:00,2025-07-25 13:12:00-05:00,10331.0,POINT (-75.5568613 6.278588999999999),Casa,107788.0,POINT (-75.5646711 6.3419671),4849.0,POINT (-75.5697983 6.227549600000001),1,COMPLETED
267611,364565.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-22 08:30:00-05:00,,72680.0,2025-07-22 07:06:00-05:00,2025-07-22 09:05:00-05:00,132403.0,POINT (-76.4651154 3.4282175),Casa,144516.0,POINT (-76.51174209999999 3.5174869),75827.0,POINT (-76.53965687916794 3.4516627253884913),1004,COMPLETED
267646,364606.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-22 16:00:00-05:00,,72680.0,2025-07-22 14:45:00-05:00,2025-07-22 16:00:00-05:00,132403.0,POINT (-76.4651154 3.4282175),Casa,75827.0,POINT (-76.53965687916794 3.4516627253884913),144516.0,POINT (-76.51174209999999 3.5174869),1004,COMPLETED
268013,364981.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-25 07:00:00-05:00,,10451.0,2025-07-25 06:51:00-05:00,2025-07-25 08:13:00-05:00,16688.0,POINT (-74.0202608 4.6664181),casa,26288.0,POINT (-74.0417606 4.6898301),3325.0,POINT (-74.06386971473694 4.709362767211348),149,COMPLETED
268652,365656.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-21 07:30:00-05:00,,5455.0,2025-07-21 06:36:00-05:00,2025-07-21 07:26:00-05:00,10331.0,POINT (-75.5568613 6.278588999999999),Casa,50087.0,POINT (-75.56948779999999 6.203055700000001),4849.0,POINT (-75.5697983 6.227549600000001),1,FAILED
268669,365681.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-22 07:00:00-05:00,,11988.0,2025-07-22 06:14:00-05:00,2025-07-22 07:45:00-05:00,20721.0,POINT (-74.0286017 4.9203296),casa,144791.0,POINT (-74.0311794 4.8813048),4376.0,POINT (-74.0305601 4.843939100000001),149,COMPLETED
268823,365850.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-23 07:00:00-05:00,,31857.0,2025-07-23 06:36:00-05:00,2025-07-23 07:05:00-05:00,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,144862.0,POINT (-75.590575 6.1619911),102162.0,POINT (-75.564082 6.2082589),1,FAILED
268896,365933.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-22 09:00:00-05:00,,69147.0,2025-07-22 07:56:00-05:00,2025-07-22 09:39:00-05:00,123522.0,POINT (-75.5051041 10.392139),Apartamento,144902.0,POINT (-75.54254639999999 10.413337),79748.0,POINT (-75.51627789999999 10.4094262),150,COMPLETED
268899,365936.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-22 15:00:00-05:00,,69147.0,2025-07-22 14:54:29-05:00,2025-07-22 15:50:10-05:00,123522.0,POINT (-75.5051041 10.392139),Apartamento,79748.0,POINT (-75.51627789999999 10.4094262),144902.0,POINT (-75.54254639999999 10.413337),150,IN_PROGRESS
269301,366354.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-22 07:00:00-05:00,,719.0,2025-07-22 06:49:00-05:00,2025-07-22 08:03:00-05:00,9575.0,POINT (-74.1474839 4.6118768),Apartamento,145022.0,POINT (-74.07652399999999 4.65928),145023.0,POINT (-74.07476129999999 4.6939351),149,COMPLETED
269340,366400.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-23 08:00:00-05:00,,20269.0,2025-07-23 07:11:00-05:00,2025-07-23 09:30:00-05:00,26088.0,POINT (-76.493671 3.414003),Casa,121707.0,POINT (-76.5343031 3.339496),43816.0,POINT (-76.5389012 3.38733),1004,COMPLETED
269342,366402.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-23 15:30:00-05:00,,20269.0,2025-07-23 15:28:00-05:00,2025-07-23 15:57:00-05:00,26088.0,POINT (-76.493671 3.414003),Casa,43816.0,POINT (-76.5389012 3.38733),121707.0,POINT (-76.5343031 3.339496),1004,FAILED
269345,366405.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-22 07:00:00-05:00,,5832.0,2025-07-22 06:51:00-05:00,2025-07-22 08:12:00-05:00,98373.0,POINT (-74.0805306 4.755374499999999),casa,145051.0,POINT (-74.04825939999999 4.713112999999999),17793.0,POINT (-74.05576889999999 4.712595600000001),149,COMPLETED
269362,366424.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-22 07:00:00-05:00,,5455.0,2025-07-22 06:01:00-05:00,2025-07-22 07:52:00-05:00,10331.0,POINT (-75.5568613 6.278588999999999),Casa,121564.0,POINT (-75.5519767 6.2105985),28709.0,POINT (-75.5717425 6.2393756),1,COMPLETED
269364,366426.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-22 10:30:00-05:00,,70424.0,2025-07-22 09:00:00-05:00,2025-07-22 11:19:00-05:00,126965.0,POINT (-75.560277 6.340593500000001),Casa,28709.0,POINT (-75.5717425 6.2393756),121564.0,POINT (-75.5519767 6.2105985),1,COMPLETED
269410,366473.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-21 08:00:00-05:00,,31857.0,2025-07-21 07:44:00-05:00,2025-07-21 08:44:00-05:00,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,112578.0,POINT (-75.616297 6.144),102162.0,POINT (-75.564082 6.2082589),1,COMPLETED
269441,366506.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-24 07:30:00-05:00,,72680.0,2025-07-24 06:08:00-05:00,2025-07-24 08:29:00-05:00,132403.0,POINT (-76.4651154 3.4282175),Casa,145100.0,POINT (-76.52890649999999 3.4488203),75827.0,POINT (-76.53965687916794 3.4516627253884913),1004,COMPLETED
269443,366508.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-24 16:00:00-05:00,,72680.0,2025-07-24 14:58:00-05:00,2025-07-24 15:46:00-05:00,132403.0,POINT (-76.4651154 3.4282175),Casa,75827.0,POINT (-76.53965687916794 3.4516627253884913),145102.0,POINT (-76.540239 3.447006000000001),1004,COMPLETED
269458,366525.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-22 07:00:00-05:00,,69861.0,2025-07-22 06:59:00-05:00,,125737.0,POINT (-74.18022189999999 4.624224),Apartamento,137722.0,POINT (-74.0410563 4.706820499999999),10.0,POINT (-74.075015 4.69416),149,FAILED
269498,366565.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-22 16:00:00-05:00,,31857.0,2025-07-22 15:31:00-05:00,2025-07-22 15:37:00-05:00,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,126716.0,POINT (-75.58329619999999 6.2126443),126777.0,POINT (-75.5856104 6.183108199999999),1,FAILED
269506,369780.0,11.0,Trailer transport,VEHICLE_TRANSPORTATION,2025-07-15 15:00:00-05:00,,53069.0,2025-07-21 17:00:00-05:00,2025-07-21 18:00:00-05:00,83272.0,POINT (-74.0480263 4.6824914),Trabajo,94075.0,POINT (-75.5308586 10.4214759),94075.0,POINT (-75.5308586 10.4214759),150,COMPLETED
269512,366579.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-24 08:00:00-05:00,,68168.0,2025-07-24 08:07:00-05:00,2025-07-24 09:01:00-05:00,120850.0,POINT (-74.0293686 4.7648946),Apartamento,145135.0,POINT (-74.1234181 4.662723),1488.0,POINT (-74.10500789999999 4.6304576),149,COMPLETED
269537,366604.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-21 10:01:00-05:00,,70424.0,2025-07-21 09:34:00-05:00,2025-07-21 10:45:00-05:00,126965.0,POINT (-75.560277 6.340593500000001),Casa,145146.0,POINT (-75.5578836 6.2068387),117281.0,POINT (-75.56979539999999 6.2198631),1,COMPLETED
269539,366606.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-21 17:00:00-05:00,,70424.0,2025-07-21 15:53:00-05:00,2025-07-21 16:30:00-05:00,126965.0,POINT (-75.560277 6.340593500000001),Casa,117281.0,POINT (-75.56979539999999 6.2198631),145147.0,POINT (-75.5578836 6.2068387),1,COMPLETED
269560,366627.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-24 08:00:00-05:00,,31857.0,2025-07-24 07:47:00-05:00,2025-07-24 09:07:00-05:00,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,145164.0,POINT (-75.5673111 6.175863800000001),4870.0,POINT (-75.56977909999999 6.2277346),1,COMPLETED
269593,366662.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-21 10:00:00-05:00,,31857.0,2025-07-21 09:07:00-05:00,2025-07-21 11:01:00-05:00,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,145170.0,POINT (-75.5627047 6.199831100000001),1606.0,POINT (-75.57438254356384 6.2283712162642235),1,COMPLETED
269613,366683.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-21 15:00:00-05:00,,6229.0,2025-07-21 14:42:00-05:00,2025-07-21 16:25:00-05:00,11727.0,POINT (-74.0583698 4.6510839),Casa,146058.0,POINT (-74.1401396 4.6545648),145177.0,POINT (-74.11450529999999 4.6717962),149,COMPLETED
269789,366871.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-22 07:00:00-05:00,,5366.0,2025-07-22 06:57:00-05:00,2025-07-22 09:19:00-05:00,93651.0,POINT (-74.08878779999999 4.7315578),ALFRED,142695.0,POINT (-74.03226699999999 4.841853),17793.0,POINT (-74.05576889999999 4.712595600000001),149,COMPLETED
269815,366905.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-21 12:30:00-05:00,,6229.0,2025-07-21 12:13:00-05:00,2025-07-21 13:19:00-05:00,11727.0,POINT (-74.0583698 4.6510839),Casa,145218.0,POINT (-74.0448724 4.677556699999999),10.0,POINT (-74.075015 4.69416),149,COMPLETED
269839,366931.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-24 07:00:00-05:00,,69861.0,2025-07-24 07:16:00-05:00,2025-07-24 09:32:00-05:00,125737.0,POINT (-74.18022189999999 4.624224),Apartamento,145233.0,POINT (-74.2346893 4.6991385),145234.0,POINT (-74.0448739 4.751977),149,COMPLETED
269840,368369.0,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,2025-07-18 14:00:00-05:00,,11714.0,2025-07-21 06:13:00-05:00,2025-07-21 09:59:53-05:00,18448.0,POINT (-74.2377623 4.564346899999999),casa,145235.0,POINT (-74.03579429999999 4.7213367),135461.0,POINT (-74.1764369 4.6950584),149,IN_PROGRESS
269854,366946.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-21 07:00:00-05:00,,20111.0,2025-07-21 06:09:00-05:00,2025-07-21 08:07:00-05:00,25905.0,POINT (-75.594906 6.190818699999999),Apto,145241.0,POINT (-75.5909199 6.176336499999999),102162.0,POINT (-75.564082 6.2082589),1,COMPLETED
269858,366950.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-22 16:00:00-05:00,,26834.0,2025-07-22 14:56:00-05:00,2025-07-22 17:45:00-05:00,71101.0,POINT (-76.4876642 3.455582),Casa,130077.0,POINT (-76.5430469 3.451916499999999),87961.0,POINT (-76.54677579999999 3.3968853),1004,COMPLETED
269859,366951.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-21 13:30:00-05:00,,5832.0,2025-07-21 13:16:00-05:00,2025-07-21 14:51:00-05:00,98373.0,POINT (-74.0805306 4.755374499999999),casa,145251.0,POINT (-74.0393228 4.701409),10.0,POINT (-74.075015 4.69416),149,COMPLETED
269897,366993.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-23 07:00:00-05:00,,5455.0,2025-07-23 06:00:00-05:00,2025-07-23 08:22:00-05:00,10331.0,POINT (-75.5568613 6.278588999999999),Casa,145266.0,POINT (-75.572473 6.1972241),117291.0,POINT (-75.5700854 6.2310458),1,COMPLETED
269898,366996.0,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,2025-07-17 14:00:00-05:00,,11714.0,2025-07-22 15:15:00-05:00,2025-07-22 19:05:00-05:00,18448.0,POINT (-74.2377623 4.564346899999999),casa,138310.0,POINT (-74.044093 4.708311),138310.0,POINT (-74.044093 4.708311),149,COMPLETED
269959,367069.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-21 07:30:00-05:00,,2306.0,2025-07-21 07:13:00-05:00,2025-07-21 08:31:00-05:00,109102.0,POINT (-76.5710842 3.406073),Alfred,145305.0,POINT (-76.5490353 3.4279603),43815.0,POINT (-76.5062106 3.5024871),1004,COMPLETED
269984,367094.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-21 08:00:00-05:00,,9526.0,2025-07-21 07:54:00-05:00,2025-07-21 08:59:00-05:00,15087.0,POINT (-76.35007879999999 3.4079059),Casa,89192.0,POINT (-76.3386183 3.5155097),43815.0,POINT (-76.5062106 3.5024871),1004,COMPLETED
269985,367095.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-21 15:00:00-05:00,,12077.0,2025-07-21 14:19:00-05:00,2025-07-21 15:23:00-05:00,19281.0,POINT (-76.5468388 3.4090961),Apartamento,43815.0,POINT (-76.5062106 3.5024871),89192.0,POINT (-76.3386183 3.5155097),1004,COMPLETED
270003,367113.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-24 09:00:00-05:00,,2331.0,2025-07-24 09:16:00-05:00,2025-07-24 10:33:00-05:00,56572.0,POINT (-74.2240796 4.5898388),Casa,145329.0,POINT (-74.06179660000001 4.640645999999999),608.0,POINT (-74.0677331 4.6225234),149,COMPLETED
270008,367118.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-26 08:00:00-05:00,,12077.0,2025-07-26 07:45:00-05:00,2025-07-26 08:52:00-05:00,19281.0,POINT (-76.5468388 3.4090961),Apartamento,124452.0,POINT (-76.51765619999999 3.490744),43815.0,POINT (-76.5062106 3.5024871),1004,COMPLETED
270009,367119.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-26 11:30:00-05:00,,12077.0,2025-07-26 10:00:00-05:00,2025-07-26 11:45:00-05:00,19281.0,POINT (-76.5468388 3.4090961),Apartamento,43815.0,POINT (-76.5062106 3.5024871),124452.0,POINT (-76.51765619999999 3.490744),1004,COMPLETED
270021,367131.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-21 11:30:00-05:00,,5455.0,2025-07-21 10:44:00-05:00,2025-07-21 12:21:00-05:00,10331.0,POINT (-75.5568613 6.278588999999999),Casa,117281.0,POINT (-75.56979539999999 6.2198631),39977.0,POINT (-75.5978459 6.1731332),1,COMPLETED
270069,367185.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-23 07:00:00-05:00,,20111.0,2025-07-23 05:56:00-05:00,2025-07-23 07:06:00-05:00,25905.0,POINT (-75.594906 6.190818699999999),Apto,124597.0,POINT (-75.5585158 6.1825749),4852.0,POINT (-75.56991479999999 6.2276503),1,FAILED
270098,367216.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-23 09:00:00-05:00,,31857.0,2025-07-23 07:58:00-05:00,2025-07-23 08:08:00-05:00,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,145368.0,POINT (-75.5908989 6.192158),4852.0,POINT (-75.56991479999999 6.2276503),1,FAILED
270107,367231.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-21 10:30:00-05:00,,69860.0,2025-07-21 09:57:00-05:00,2025-07-21 10:47:00-05:00,125736.0,POINT (-74.0313506 4.7138433),Apartamento,145372.0,POINT (-74.0494533 4.6876904),17793.0,POINT (-74.05576889999999 4.712595600000001),149,COMPLETED
270173,367297.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-21 08:00:00-05:00,,68168.0,2025-07-21 07:51:00-05:00,2025-07-21 09:14:00-05:00,120850.0,POINT (-74.0293686 4.7648946),Apartamento,116829.0,POINT (-74.0583063 4.7612925),145389.0,POINT (-74.07476129999999 4.6939351),149,COMPLETED
270348,367483.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-21 08:00:00-05:00,,72680.0,2025-07-21 05:50:00-05:00,2025-07-21 08:55:00-05:00,132403.0,POINT (-76.4651154 3.4282175),Casa,145764.0,POINT (-76.63865 3.32834),8147.0,POINT (-76.53832489999999 3.3896682),1004,COMPLETED
270361,367500.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-22 08:00:00-05:00,,10449.0,2025-07-22 07:35:00-05:00,2025-07-22 09:04:00-05:00,16682.0,POINT (-74.1691584 4.6514129),casa,145380.0,POINT (-74.0872547 4.6440663),26611.0,POINT (-74.0852941 4.6227855),149,COMPLETED
270444,367599.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-24 07:00:00-05:00,,211.0,2025-07-24 06:49:00-05:00,2025-07-24 07:45:00-05:00,56465.0,POINT (-74.0877144 4.7271318),Casa,145478.0,POINT (-74.0829177 4.6965735),145479.0,POINT (-74.11450529999999 4.6717962),149,COMPLETED
270446,367601.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-23 10:30:00-05:00,,26834.0,2025-07-23 09:38:00-05:00,2025-07-23 11:24:00-05:00,71101.0,POINT (-76.4876642 3.455582),Casa,90833.0,POINT (-76.52102359999999 3.4898478),5486.0,POINT (-76.5210434 3.4716911),1004,COMPLETED
270448,367603.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-21 07:49:00-05:00,,5455.0,2025-07-21 07:30:00-05:00,2025-07-21 08:34:00-05:00,10331.0,POINT (-75.5568613 6.278588999999999),Casa,145485.0,POINT (-75.56325509999999 6.1926332),4852.0,POINT (-75.56991479999999 6.2276503),1,COMPLETED
270449,367604.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-21 12:00:00-05:00,,31857.0,2025-07-21 11:15:00-05:00,2025-07-21 13:18:00-05:00,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,4852.0,POINT (-75.56991479999999 6.2276503),145485.0,POINT (-75.56325509999999 6.1926332),1,COMPLETED
270454,367609.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-23 15:30:00-05:00,,26834.0,2025-07-23 15:08:00-05:00,2025-07-23 16:34:00-05:00,71101.0,POINT (-76.4876642 3.455582),Casa,5486.0,POINT (-76.5210434 3.4716911),90833.0,POINT (-76.52102359999999 3.4898478),1004,COMPLETED
270478,367633.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-25 08:00:00-05:00,,69147.0,2025-07-25 08:11:00-05:00,2025-07-25 09:48:00-05:00,123522.0,POINT (-75.5051041 10.392139),Apartamento,145502.0,POINT (-75.4782797 10.5076029),79748.0,POINT (-75.51627789999999 10.4094262),150,COMPLETED
270479,367634.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-25 14:30:00-05:00,,69147.0,2025-07-25 14:18:00-05:00,2025-07-25 15:10:00-05:00,123522.0,POINT (-75.5051041 10.392139),Apartamento,79748.0,POINT (-75.51627789999999 10.4094262),127337.0,POINT (-75.4782797 10.5076029),150,FAILED
270481,367636.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,2025-07-22 09:00:00-05:00,,20111.0,2025-07-22 08:09:00-05:00,2025-07-22 09:17:00-05:00,25905.0,POINT (-75.594906 6.190818699999999),Apto,145505.0,POINT (-75.5903635 6.2613268),145506.0,POINT (-75.57173949999999 6.2393589),1,FAILED
