service_id,labor_id,labor_type,labor_name,labor_category,labor_price,labor_created_at,labor_start_date,labor_end_date,alfred,shop,created_at,schedule_date,client_type,paying_customer,state_service,start_address_id,start_address_point,end_address_id,end_address_point,city,address_id,address_point,address_name,labor_sequence,date
227433,321455,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-04-02 08:22:53.063000-05:00,2026-01-08 09:29:00-05:00,2026-01-08 12:26:00-05:00,9258,,2026-01-07 08:22:52.979000-05:00,2026-01-08 11:30:00-05:00,B2B,71157.0,COMPLETED,113733.0,POINT (-75.4234616 6.116611),4852.0,POINT (-75.56991479999999 6.2276503),1,14667.0,POINT (-75.5504277 6.280507099999999),Casa,0,2026-01-08
227434,321456,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-04-02 08:23:48.945000-05:00,2026-01-08 15:30:00-05:00,2026-01-08 18:46:00-05:00,5455,,2026-01-07 08:23:48.870000-05:00,2026-01-08 16:00:00-05:00,B2B,71157.0,COMPLETED,4852.0,POINT (-75.56991479999999 6.2276503),113733.0,POINT (-75.4234616 6.116611),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa,0,2026-01-08
227462,321491,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52440.0,2025-04-02 10:13:51.585000-05:00,2026-01-08 09:08:00-05:00,2026-01-08 10:51:00-05:00,2036,,2026-01-07 10:13:51.502000-05:00,2026-01-08 10:00:00-05:00,B2B,25807.0,COMPLETED,130686.0,POINT (-75.5733585 6.1975044),117281.0,POINT (-75.56979539999999 6.2198631),1,55748.0,POINT (-75.55748439999999 6.252939599999999),Apartamento,0,2026-01-08
227498,321530,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-04-02 11:31:23.105000-05:00,2026-01-08 05:50:00-05:00,2026-01-08 08:33:00-05:00,20111,,2026-01-07 11:31:23.022000-05:00,2026-01-08 07:00:00-05:00,B2B,21450.0,COMPLETED,120271.0,POINT (-75.5633971 6.1684407),28709.0,POINT (-75.5717425 6.2393756),1,25905.0,POINT (-75.594906 6.190818699999999),Apto,0,2026-01-08
227593,321631,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-04-02 16:38:49.701000-05:00,2026-01-08 07:35:00-05:00,2026-01-08 09:03:00-05:00,5455,,2026-01-07 16:38:49.614000-05:00,2026-01-08 08:30:00-05:00,B2B,52311.0,COMPLETED,130744.0,POINT (-75.5576958 6.210093),4852.0,POINT (-75.56991479999999 6.2276503),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa,0,2026-01-08
227612,321650,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-04-02 17:01:17.854000-05:00,2026-01-08 07:10:00-05:00,2026-01-08 08:20:00-05:00,70424,,2026-01-07 17:01:17.759000-05:00,2026-01-08 08:00:00-05:00,B2B,71157.0,COMPLETED,130753.0,POINT (-75.5737362 6.236324199999999),4852.0,POINT (-75.56991479999999 6.2276503),1,126965.0,POINT (-75.560277 6.340593500000001),Casa,0,2026-01-08
227613,321651,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-04-02 17:02:18.059000-05:00,2026-01-08 10:25:00-05:00,2026-01-08 11:51:00-05:00,5455,,2026-01-07 17:02:17.970000-05:00,2026-01-08 11:00:00-05:00,B2B,71157.0,COMPLETED,4852.0,POINT (-75.56991479999999 6.2276503),130753.0,POINT (-75.5737362 6.236324199999999),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa,0,2026-01-08
227644,321684,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-04-02 17:43:02.468000-05:00,2026-01-08 14:01:00-05:00,2026-01-08 15:27:00-05:00,70424,,2026-01-07 17:43:02.375000-05:00,2026-01-08 15:00:00-05:00,B2B,25091.0,COMPLETED,118325.0,POINT (-75.5856515 6.183439799999999),118326.0,POINT (-75.5804702 6.1887241),1,126965.0,POINT (-75.560277 6.340593500000001),Casa,0,2026-01-08
219876,313207,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-10 11:52:08.175000-05:00,2026-01-09 06:36:00-05:00,2026-01-09 09:10:00-05:00,2036,,2025-12-31 11:52:08.090000-05:00,2026-01-09 08:00:00-05:00,B2B,52311.0,COMPLETED,120364.0,POINT (-75.5656067 6.262650500000001),4849.0,POINT (-75.5697983 6.227549600000001),1,55748.0,POINT (-75.55748439999999 6.252939599999999),Apartamento,0,2026-01-09
220653,314046,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-03-12 11:33:01.263000-05:00,2026-01-09 05:48:00-05:00,2026-01-09 08:20:00-05:00,20111,,2026-01-02 11:33:01.181000-05:00,2026-01-09 07:00:00-05:00,B2B,62511.0,COMPLETED,106236.0,POINT (-75.5692615 6.170023299999999),102162.0,POINT (-75.564082 6.2082589),1,25905.0,POINT (-75.594906 6.190818699999999),Apto,0,2026-01-09
221441,314908,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-14 12:50:51.743000-05:00,2026-01-09 05:56:00-05:00,2026-01-09 07:41:00-05:00,5455,,2026-01-04 12:50:51.657000-05:00,2026-01-09 07:00:00-05:00,B2B,52311.0,COMPLETED,95032.0,POINT (-75.57306609999999 6.1904141),4852.0,POINT (-75.56991479999999 6.2276503),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa,0,2026-01-09
221442,314909,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-14 12:56:34.118000-05:00,2026-01-09 11:03:00-05:00,2026-01-09 11:17:00-05:00,5455,,2026-01-04 12:56:34.033000-05:00,2026-01-09 11:30:00-05:00,B2B,52311.0,FAILED,4852.0,POINT (-75.56991479999999 6.2276503),95032.0,POINT (-75.57306609999999 6.1904141),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa,0,2026-01-09
221455,314924,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-14 14:27:03.747000-05:00,2026-01-09 07:09:00-05:00,2026-01-09 08:11:00-05:00,9258,,2026-01-04 14:27:03.667000-05:00,2026-01-09 07:30:00-05:00,B2B,52311.0,COMPLETED,129192.0,POINT (-75.5591045 6.182770899999999),4852.0,POINT (-75.56991479999999 6.2276503),1,14667.0,POINT (-75.5504277 6.280507099999999),Casa,0,2026-01-09
221464,314935,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-03-14 14:42:52.672000-05:00,2026-01-09 07:13:00-05:00,2026-01-09 08:14:00-05:00,10491,,2026-01-04 14:42:52.589000-05:00,2026-01-09 08:00:00-05:00,B2B,45838.0,FAILED,113618.0,POINT (-75.56095890000002 6.3107597),102162.0,POINT (-75.564082 6.2082589),1,16770.0,POINT (-75.5948708 6.222133500000001),casa,0,2026-01-09
221612,315092,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-14 17:49:36.742000-05:00,2026-01-09 10:34:00-05:00,2026-01-09 12:06:00-05:00,20111,,2026-01-04 17:49:36.665000-05:00,2026-01-09 11:00:00-05:00,B2B,52311.0,COMPLETED,4852.0,POINT (-75.56991479999999 6.2276503),129192.0,POINT (-75.5591045 6.182770899999999),1,25905.0,POINT (-75.594906 6.190818699999999),Apto,0,2026-01-09
222126,315650,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-03-17 09:40:05.509000-05:00,2026-01-09 11:17:00-05:00,2026-01-09 12:34:00-05:00,70424,,2026-01-07 09:40:05.430000-05:00,2026-01-09 12:00:00-05:00,B2B,61555.0,COMPLETED,72290.0,POINT (-75.5757872 6.2147101),129615.0,POINT (-75.57081029999999 6.204068699999999),1,126965.0,POINT (-75.560277 6.340593500000001),Casa,0,2026-01-09
222191,315725,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-17 12:12:04.680000-05:00,2026-01-09 14:42:00-05:00,2026-01-09 15:35:00-05:00,2036,,2026-01-07 12:12:04.603000-05:00,2026-01-09 15:30:00-05:00,B2B,29476.0,FAILED,128872.0,POINT (-75.551035 6.200249899999999),5038.0,POINT (-75.57009649999999 6.224776299999999),1,55748.0,POINT (-75.55748439999999 6.252939599999999),Apartamento,0,2026-01-09
222210,315748,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-17 12:56:59.329000-05:00,2026-01-09 12:06:00-05:00,2026-01-09 13:46:00-05:00,20111,,2026-01-07 12:56:59.249000-05:00,2026-01-09 13:00:00-05:00,B2B,52311.0,COMPLETED,128918.0,POINT (-75.5516528 6.2023614),4852.0,POINT (-75.56991479999999 6.2276503),1,25905.0,POINT (-75.594906 6.190818699999999),Apto,0,2026-01-09
222211,315749,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-17 12:57:27.307000-05:00,2026-01-09 16:28:00-05:00,2026-01-09 17:37:00-05:00,2036,,2026-01-07 12:57:27.215000-05:00,2026-01-09 17:00:00-05:00,B2B,52311.0,COMPLETED,4852.0,POINT (-75.56991479999999 6.2276503),128918.0,POINT (-75.5516528 6.2023614),1,55748.0,POINT (-75.55748439999999 6.252939599999999),Apartamento,0,2026-01-09
222318,315867,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,77988.0,2025-03-17 16:03:59.402000-05:00,2026-01-09 08:11:00-05:00,2026-01-09 10:42:00-05:00,9258,,2026-01-07 16:03:59.320000-05:00,2026-01-09 09:30:00-05:00,B2B,26430.0,COMPLETED,117958.0,POINT (-75.5097079 6.158658),1606.0,POINT (-75.57438254356384 6.2283712162642235),1,14667.0,POINT (-75.5504277 6.280507099999999),Casa,0,2026-01-09
222368,315921,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-17 16:39:42.839000-05:00,2026-01-09 08:09:00-05:00,2026-01-09 09:42:00-05:00,5455,,2026-01-07 16:39:42.749000-05:00,2026-01-09 09:00:00-05:00,B2B,63345.0,COMPLETED,129435.0,POINT (-75.59389130000001 6.1663333),129436.0,POINT (-75.5751567 6.238464),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa,0,2026-01-09
222370,315923,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-17 16:42:08.497000-05:00,2026-01-09 15:35:00-05:00,2026-01-09 18:16:00-05:00,20111,,2026-01-07 16:42:08.412000-05:00,2026-01-09 16:30:00-05:00,B2B,63345.0,COMPLETED,129436.0,POINT (-75.5751567 6.238464),129435.0,POINT (-75.59389130000001 6.1663333),1,25905.0,POINT (-75.594906 6.190818699999999),Apto,0,2026-01-09
222540,316097,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-18 07:02:24.675000-05:00,2026-01-09 12:33:00-05:00,2026-01-09 14:02:00-05:00,5455,,2026-01-08 07:02:24.596000-05:00,2026-01-09 13:30:00-05:00,B2B,21706.0,COMPLETED,107537.0,POINT (-75.5712422 6.206814),28709.0,POINT (-75.5717425 6.2393756),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa,0,2026-01-09
222544,316101,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-18 07:20:48.121000-05:00,2026-01-09 16:24:00-05:00,2026-01-09 18:03:00-05:00,5455,,2026-01-08 07:20:48.037000-05:00,2026-01-09 17:00:00-05:00,B2B,21706.0,COMPLETED,28709.0,POINT (-75.5717425 6.2393756),129656.0,POINT (-75.57540449999999 6.200157699999999),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa,0,2026-01-09
222563,316121,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-18 08:30:01.193000-05:00,2026-01-09 09:45:00-05:00,2026-01-09 11:12:00-05:00,2036,,2026-01-08 08:30:01.091000-05:00,2026-01-09 10:30:00-05:00,B2B,69583.0,COMPLETED,121740.0,POINT (-75.6252215 6.1506246),28710.0,POINT (-75.5997314 6.166529099999999),1,55748.0,POINT (-75.55748439999999 6.252939599999999),Apartamento,0,2026-01-09
222639,316215,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-03-18 11:46:57.971000-05:00,2026-01-09 14:19:00-05:00,2026-01-09 16:02:00-05:00,5455,,2026-01-08 11:46:57.880000-05:00,2026-01-09 15:00:00-05:00,B2B,62067.0,COMPLETED,129489.0,POINT (-75.5758147 6.215559700000001),129490.0,POINT (-75.586697 6.180302299999999),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa,0,2026-01-09
222654,316230,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-18 12:31:21.765000-05:00,2026-01-09 11:58:00-05:00,2026-01-09 13:52:00-05:00,9258,,2026-01-08 12:31:21.681000-05:00,2026-01-09 13:00:00-05:00,B2B,66478.0,COMPLETED,83269.0,POINT (-75.56331519999999 6.2474471),83270.0,POINT (-75.5856104 6.183108199999999),1,14667.0,POINT (-75.5504277 6.280507099999999),Casa,0,2026-01-09
222658,316234,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-18 12:52:49.732000-05:00,2026-01-09 15:51:00-05:00,2026-01-09 17:56:00-05:00,9258,,2026-01-08 12:52:49.653000-05:00,2026-01-09 16:30:00-05:00,B2B,21634.0,COMPLETED,83270.0,POINT (-75.5856104 6.183108199999999),83269.0,POINT (-75.56331519999999 6.2474471),1,14667.0,POINT (-75.5504277 6.280507099999999),Casa,0,2026-01-09
215441,308339,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-02-24 08:48:05.158000-05:00,2026-01-11 06:52:00-05:00,2026-01-11 08:21:00-05:00,31857,,2026-01-04 08:48:05.044000-05:00,2026-01-11 07:00:00-05:00,B2B,62511.0,COMPLETED,127529.0,POINT (-75.5739926 6.1617709),102162.0,POINT (-75.564082 6.2082589),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,0,2026-01-11
215464,308368,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-02-24 09:33:18.622000-05:00,2026-01-11 07:20:00-05:00,2026-01-11 08:35:00-05:00,70424,,2026-01-04 09:33:18.455000-05:00,2026-01-11 08:00:00-05:00,B2B,52316.0,COMPLETED,127536.0,POINT (-75.5655061 6.191173400000001),4852.0,POINT (-75.56991479999999 6.2276503),1,126965.0,POINT (-75.560277 6.340593500000001),Casa,0,2026-01-11
215465,308369,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-02-24 09:34:27.226000-05:00,2026-01-11 06:31:00-05:00,2026-01-11 08:55:00-05:00,20111,,2026-01-04 09:34:27.113000-05:00,2026-01-11 07:30:00-05:00,B2B,52316.0,COMPLETED,94915.0,POINT (-75.55303219999999 6.198942300000001),4852.0,POINT (-75.56991479999999 6.2276503),1,25905.0,POINT (-75.594906 6.190818699999999),Apto,0,2026-01-11
215935,308906,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-02-25 15:06:32.019000-05:00,2026-01-11 06:13:00-05:00,2026-01-11 07:39:00-05:00,5455,,2026-01-05 15:06:31.919000-05:00,2026-01-11 07:00:00-05:00,B2B,45838.0,COMPLETED,127691.0,POINT (-75.57471679999999 6.2496418),5540.0,POINT (-75.5814053 6.214877200000001),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa,0,2026-01-11
215952,308923,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-02-25 15:40:02.207000-05:00,2026-01-11 06:39:00-05:00,2026-01-11 07:24:00-05:00,2036,,2026-01-05 15:40:02.083000-05:00,2026-01-11 07:30:00-05:00,B2B,45838.0,FAILED,106688.0,POINT (-75.57777639999999 6.2443061),102162.0,POINT (-75.564082 6.2082589),1,55748.0,POINT (-75.55748439999999 6.252939599999999),Apartamento,0,2026-01-11
215990,308962,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-02-25 16:24:44.731000-05:00,2026-01-11 07:50:00-05:00,2026-01-11 09:12:00-05:00,10491,,2026-01-05 16:24:44.612000-05:00,2026-01-11 08:30:00-05:00,B2B,62511.0,COMPLETED,127708.0,POINT (-75.6090105 6.2194607),102162.0,POINT (-75.564082 6.2082589),1,16770.0,POINT (-75.5948708 6.222133500000001),casa,0,2026-01-11
216234,309214,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-02-26 08:46:04.345000-05:00,2026-01-11 08:47:00-05:00,2026-01-11 10:13:00-05:00,70424,,2026-01-06 08:46:04.244000-05:00,2026-01-11 10:00:00-05:00,B2B,66033.0,COMPLETED,127734.0,POINT (-75.5808632 6.177261100000001),127735.0,POINT (-75.5992053 6.1666568),1,126965.0,POINT (-75.560277 6.340593500000001),Casa,0,2026-01-11
216235,309215,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-02-26 08:48:55.986000-05:00,2026-01-11 16:13:00-05:00,2026-01-11 17:25:00-05:00,31857,,2026-01-06 08:48:55.881000-05:00,2026-01-11 17:00:00-05:00,B2B,66033.0,COMPLETED,127735.0,POINT (-75.5992053 6.1666568),127734.0,POINT (-75.5808632 6.177261100000001),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,0,2026-01-11
216342,309341,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52440.0,2025-02-26 14:33:32.606000-05:00,2026-01-11 08:25:00-05:00,2026-01-11 09:44:00-05:00,31857,,2026-01-06 14:33:32.500000-05:00,2026-01-11 09:30:00-05:00,B2B,25806.0,FAILED,127818.0,POINT (-75.6398911 6.151099899999999),117288.0,POINT (-75.570449 6.2322998),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,0,2026-01-11
216370,309376,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-02-26 15:51:31.747000-05:00,2026-01-11 15:54:00-05:00,2026-01-11 17:29:00-05:00,20111,,2026-01-06 15:51:31.606000-05:00,2026-01-11 16:00:00-05:00,B2B,52316.0,COMPLETED,4852.0,POINT (-75.56991479999999 6.2276503),127820.0,POINT (-75.565394 6.150453799999998),1,25905.0,POINT (-75.594906 6.190818699999999),Apto,0,2026-01-11
216704,309748,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-02-27 11:27:15.613000-05:00,2026-01-11 15:36:00-05:00,2026-01-11 18:58:00-05:00,9258,,2026-01-07 11:27:15.544000-05:00,2026-01-11 16:30:00-05:00,B2B,66033.0,COMPLETED,127912.0,POINT (-75.5992053 6.1666568),128252.0,POINT (-75.5333156 6.3438639),1,14667.0,POINT (-75.5504277 6.280507099999999),Casa,0,2026-01-11
216742,309792,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-02-27 13:51:32.502000-05:00,2026-01-11 08:55:00-05:00,2026-01-11 12:16:00-05:00,20111,,2026-01-07 13:51:32.435000-05:00,2026-01-11 10:00:00-05:00,B2B,52316.0,COMPLETED,123315.0,POINT (-75.504836 6.101969700000001),4852.0,POINT (-75.56991479999999 6.2276503),1,25905.0,POINT (-75.594906 6.190818699999999),Apto,0,2026-01-11
216743,309793,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-02-27 13:52:40.321000-05:00,2026-01-11 15:46:00-05:00,2026-01-11 18:45:00-05:00,5455,,2026-01-07 13:52:40.247000-05:00,2026-01-11 16:30:00-05:00,B2B,52316.0,COMPLETED,4852.0,POINT (-75.56991479999999 6.2276503),123315.0,POINT (-75.504836 6.101969700000001),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa,0,2026-01-11
216744,309794,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-02-27 13:57:28.113000-05:00,2026-01-11 08:47:00-05:00,2026-01-11 10:22:00-05:00,2036,,2026-01-07 13:57:28.033000-05:00,2026-01-11 09:30:00-05:00,B2B,62067.0,COMPLETED,127940.0,POINT (-75.5909199 6.176336499999999),100695.0,POINT (-75.5758366 6.214742200000001),1,55748.0,POINT (-75.55748439999999 6.252939599999999),Apartamento,0,2026-01-11
216768,309824,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-02-27 14:59:45.365000-05:00,2026-01-11 14:09:00-05:00,2026-01-11 15:42:00-05:00,31857,,2026-01-07 14:59:45.292000-05:00,2026-01-11 15:00:00-05:00,B2B,62067.0,COMPLETED,100695.0,POINT (-75.5758366 6.214742200000001),127940.0,POINT (-75.5909199 6.176336499999999),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,0,2026-01-11
216991,310066,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-02-28 07:09:28.770000-05:00,2026-01-11 10:22:00-05:00,2026-01-11 11:48:00-05:00,5455,,2026-01-08 07:09:28.700000-05:00,2026-01-11 11:30:00-05:00,B2B,27346.0,COMPLETED,51012.0,POINT (-75.5600773 6.2456007),7507.0,POINT (-75.61316029999999 6.163312599999999),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa,0,2026-01-11
217011,310086,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-02-28 09:05:13.492000-05:00,2026-01-11 05:06:00-05:00,2026-01-11 07:00:00-05:00,70424,,2026-01-08 09:05:13.336000-05:00,2026-01-11 06:00:00-05:00,B2B,21707.0,COMPLETED,113417.0,POINT (-75.5567952 6.3308569),39970.0,POINT (-75.5720819 6.2389041),1,126965.0,POINT (-75.560277 6.340593500000001),Casa,0,2026-01-11
217074,310165,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-02-28 11:32:41.630000-05:00,2026-01-11 10:55:00-05:00,2026-01-11 12:22:00-05:00,10491,,2026-01-08 11:32:41.556000-05:00,2026-01-11 11:30:00-05:00,B2B,26161.0,COMPLETED,126332.0,POINT (-75.57595239999999 6.2048682),16344.0,POINT (-75.6091325 6.157386300000001),1,16770.0,POINT (-75.5948708 6.222133500000001),casa,0,2026-01-11
216371,309377,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-02-26 15:54:03.858000-05:00,2026-01-07 09:07:00-05:00,2026-01-07 10:31:00-05:00,2036,,2026-01-01 15:54:03.701000-05:00,2026-01-07 10:00:00-05:00,B2B,52316.0,COMPLETED,114927.0,POINT (-75.5649525 6.191341100000001),4852.0,POINT (-75.56991479999999 6.2276503),1,55748.0,POINT (-75.55748439999999 6.252939599999999),Apartamento,0,2026-01-07
