service_id,labor_id,labor_type,labor_name,labor_category,labor_price,labor_created_at,labor_start_date,labor_end_date,alfred,shop,created_at,schedule_date,client_type,paying_customer,state_service,start_address_id,start_address_point,end_address_id,end_address_point,city,address_id,address_point,address_name,labor_sequence,date
222980,316572,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-03-19 08:25:22.537000-05:00,2026-01-09 09:16:00-05:00,2026-01-09 11:17:00-05:00,70424,,2026-01-09 08:25:22.452000-05:00,2026-01-09 10:30:00-05:00,B2B,45838.0,COMPLETED,129568.0,POINT (-75.6211033 6.2821786),102162.0,POINT (-75.564082 6.2082589),1,126965.0,POINT (-75.560277 6.340593500000001),Casa,0,2026-01-09
223027,316626,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-19 10:14:31.965000-05:00,2026-01-09 14:14:00-05:00,2026-01-09 16:09:00-05:00,10491,,2026-01-09 10:14:31.876000-05:00,2026-01-09 15:00:00-05:00,B2B,20822.0,COMPLETED,4849.0,POINT (-75.5697983 6.227549600000001),129591.0,POINT (-75.56955289999999 6.1713433),1,16770.0,POINT (-75.5948708 6.222133500000001),casa,0,2026-01-09
223040,316641,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-03-19 10:49:20.148000-05:00,2026-01-09 11:25:00-05:00,2026-01-09 13:12:00-05:00,2036,,2026-01-09 10:49:20.058000-05:00,2026-01-09 12:30:00-05:00,B2B,62067.0,COMPLETED,129598.0,POINT (-75.5754625 6.223146399999999),129599.0,POINT (-75.5758147 6.215559700000001),1,55748.0,POINT (-75.55748439999999 6.252939599999999),Apartamento,0,2026-01-09
223052,316653,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-19 11:09:46.597000-05:00,2026-01-09 17:03:00-05:00,2026-01-09 18:24:00-05:00,10491,,2026-01-09 11:09:46.514000-05:00,2026-01-09 18:00:00-05:00,B2B,71157.0,COMPLETED,4852.0,POINT (-75.56991479999999 6.2276503),43035.0,POINT (-75.57306609999999 6.1904141),1,16770.0,POINT (-75.5948708 6.222133500000001),casa,0,2026-01-09
223070,316671,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-19 11:56:10.693000-05:00,2026-01-09 16:20:00-05:00,2026-01-09 18:37:00-05:00,70424,,2026-01-09 11:56:10.613000-05:00,2026-01-09 17:00:00-05:00,B2B,25089.0,COMPLETED,99334.0,POINT (-75.5856104 6.183108199999999),129659.0,POINT (-75.6086138 6.2344124),1,126965.0,POINT (-75.560277 6.340593500000001),Casa,0,2026-01-09
217624,310746,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-03 08:21:07.890000-05:00,2026-01-11 12:10:00-05:00,2026-01-11 13:34:00-05:00,31857,,2026-01-11 08:21:07.822000-05:00,2026-01-11 13:00:00-05:00,B2B,52316.0,COMPLETED,127257.0,POINT (-75.5717967 6.160239999999999),4852.0,POINT (-75.56991479999999 6.2276503),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,0,2026-01-11
217631,310756,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52440.0,2025-03-03 08:47:26.924000-05:00,2026-01-11 15:15:00-05:00,2026-01-11 15:52:00-05:00,10491,,2026-01-11 08:47:26.854000-05:00,2026-01-11 16:00:00-05:00,B2B,25807.0,FAILED,117281.0,POINT (-75.56979539999999 6.2198631),128172.0,POINT (-75.5867687 6.2665111),1,16770.0,POINT (-75.5948708 6.222133500000001),casa,0,2026-01-11
217690,310826,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-03 11:12:24.965000-05:00,2026-01-11 12:02:00-05:00,2026-01-11 13:57:00-05:00,2036,,2026-01-11 11:12:24.894000-05:00,2026-01-11 13:00:00-05:00,B2B,21450.0,COMPLETED,28709.0,POINT (-75.5717425 6.2393756),113417.0,POINT (-75.5567952 6.3308569),1,55748.0,POINT (-75.55748439999999 6.252939599999999),Apartamento,0,2026-01-11
217698,310834,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-03 11:20:30.807000-05:00,2026-01-11 14:19:00-05:00,2026-01-11 15:33:00-05:00,70424,,2026-01-11 11:20:30.727000-05:00,2026-01-11 15:00:00-05:00,B2B,52316.0,COMPLETED,4852.0,POINT (-75.56991479999999 6.2276503),94915.0,POINT (-75.55303219999999 6.198942300000001),1,126965.0,POINT (-75.560277 6.340593500000001),Casa,0,2026-01-11
217702,310838,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-03 11:22:14.914000-05:00,2026-01-11 14:10:00-05:00,2026-01-11 15:36:00-05:00,9258,,2026-01-11 11:22:14.842000-05:00,2026-01-11 15:00:00-05:00,B2B,52316.0,COMPLETED,4852.0,POINT (-75.56991479999999 6.2276503),127536.0,POINT (-75.5655061 6.191173400000001),1,14667.0,POINT (-75.5504277 6.280507099999999),Casa,0,2026-01-11
217719,310855,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-03 12:15:44.540000-05:00,2026-01-11 13:22:00-05:00,2026-01-11 14:49:00-05:00,10491,,2026-01-11 12:15:44.473000-05:00,2026-01-11 14:00:00-05:00,B2B,25091.0,COMPLETED,65809.0,POINT (-75.5856104 6.183108199999999),65808.0,POINT (-75.5753438 6.1759242),1,16770.0,POINT (-75.5948708 6.222133500000001),casa,0,2026-01-11
217727,310863,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-03 12:39:39.884000-05:00,2026-01-11 14:18:00-05:00,2026-01-11 17:07:00-05:00,2036,,2026-01-11 12:39:39.808000-05:00,2026-01-11 15:30:00-05:00,B2B,20247.0,COMPLETED,3128.0,POINT (-75.5814053 6.214877200000001),36148.0,POINT (-75.5591359 6.1836269),1,55748.0,POINT (-75.55748439999999 6.252939599999999),Apartamento,0,2026-01-11
218024,311175,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-04 07:23:56.655000-05:00,2026-01-07 13:35:00-05:00,2026-01-07 15:39:00-05:00,5455,,2026-01-07 07:23:56.560000-05:00,2026-01-07 14:30:00-05:00,B2B,29476.0,COMPLETED,5038.0,POINT (-75.57009649999999 6.224776299999999),128274.0,POINT (-75.57193869999999 6.1651029),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa,0,2026-01-07
218031,311186,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-03-04 08:09:20.352000-05:00,2026-01-07 12:41:00-05:00,2026-01-07 14:25:00-05:00,10491,,2026-01-07 08:09:20.271000-05:00,2026-01-07 13:00:00-05:00,B2B,52316.0,COMPLETED,4870.0,POINT (-75.56977909999999 6.2277346),128196.0,POINT (-75.3821102 6.199150599999999),1,16770.0,POINT (-75.5948708 6.222133500000001),casa,0,2026-01-07
218060,311229,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-04 09:16:41.099000-05:00,2026-01-07 13:27:00-05:00,2026-01-07 14:24:00-05:00,20111,,2026-01-07 09:16:41.014000-05:00,2026-01-07 13:30:00-05:00,B2B,52311.0,COMPLETED,4849.0,POINT (-75.5697983 6.227549600000001),113796.0,POINT (-75.5702511 6.209714900000001),1,25905.0,POINT (-75.594906 6.190818699999999),Apto,0,2026-01-07
218061,311230,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52440.0,2025-03-04 09:20:35.680000-05:00,2026-01-07 12:04:00-05:00,2026-01-07 13:20:00-05:00,70424,,2026-01-07 09:20:35.603000-05:00,2026-01-07 13:00:00-05:00,B2B,25807.0,COMPLETED,117281.0,POINT (-75.56979539999999 6.2198631),128287.0,POINT (-75.5867687 6.2665111),1,126965.0,POINT (-75.560277 6.340593500000001),Casa,0,2026-01-07
218081,311253,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-04 10:14:17.543000-05:00,2026-01-07 14:28:00-05:00,2026-01-07 17:06:00-05:00,20111,,2026-01-07 10:14:17.465000-05:00,2026-01-07 15:30:00-05:00,B2B,37441.0,COMPLETED,4849.0,POINT (-75.5697983 6.227549600000001),128333.0,POINT (-75.5596796 6.3357996),1,25905.0,POINT (-75.594906 6.190818699999999),Apto,0,2026-01-07
218087,311259,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-03-04 10:43:41.517000-05:00,2026-01-07 12:03:00-05:00,2026-01-07 13:24:00-05:00,31857,,2026-01-07 10:43:41.442000-05:00,2026-01-07 12:30:00-05:00,B2B,37441.0,COMPLETED,4853.0,POINT (-75.6055153 6.1618172),128248.0,POINT (-75.635271 6.0914795),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,0,2026-01-07
218107,311285,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-04 11:54:28.689000-05:00,2026-01-07 16:39:00-05:00,2026-01-07 18:12:00-05:00,31857,,2026-01-07 11:54:28.595000-05:00,2026-01-07 17:30:00-05:00,B2B,25091.0,COMPLETED,128315.0,POINT (-75.6070156 6.1534227),128316.0,POINT (-75.5860548 6.183788499999999),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,0,2026-01-07
218110,311288,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-04 12:04:12.967000-05:00,2026-01-07 13:38:00-05:00,2026-01-07 16:38:00-05:00,31857,,2026-01-07 12:04:12.883000-05:00,2026-01-07 14:30:00-05:00,B2B,26161.0,COMPLETED,126869.0,POINT (-75.5565079 6.197610699999998),16344.0,POINT (-75.6091325 6.157386300000001),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,0,2026-01-07
218117,311295,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-04 12:23:56.288000-05:00,2026-01-07 15:52:00-05:00,2026-01-07 16:20:00-05:00,9258,,2026-01-07 12:23:55.916000-05:00,2026-01-07 16:15:00-05:00,B2B,21450.0,FAILED,28709.0,POINT (-75.5717425 6.2393756),44297.0,POINT (-75.57959029999999 6.2403043),1,14667.0,POINT (-75.5504277 6.280507099999999),Casa,0,2026-01-07
229411,323578,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-04-08 07:30:05.216000-05:00,2026-01-06 11:04:00-05:00,2026-01-06 12:37:00-05:00,5455,,2026-01-06 07:30:05.111000-05:00,2026-01-06 12:00:00-05:00,B2B,69583.0,COMPLETED,9771.0,POINT (-75.5995638 6.1664237),43093.0,POINT (-75.57511079999999 6.2001991),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa,0,2026-01-06
229434,323612,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-04-08 09:09:31.934000-05:00,2026-01-06 13:13:00-05:00,2026-01-06 14:48:00-05:00,20111,,2026-01-06 09:09:31.850000-05:00,2026-01-06 14:00:00-05:00,B2B,60149.0,COMPLETED,131179.0,POINT (-75.5694414 6.2228618),131180.0,POINT (-75.5754326 6.222050900000001),1,25905.0,POINT (-75.594906 6.190818699999999),Apto,0,2026-01-06
229458,323639,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-04-08 10:02:27.607000-05:00,2026-01-06 13:14:00-05:00,2026-01-06 15:41:00-05:00,31857,,2026-01-06 10:02:27.523000-05:00,2026-01-06 15:00:00-05:00,B2B,37441.0,COMPLETED,4849.0,POINT (-75.5697983 6.227549600000001),73556.0,POINT (-75.5576852 6.197576299999999),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,0,2026-01-06
229491,323680,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-04-08 11:20:49.724000-05:00,2026-01-06 14:11:00-05:00,2026-01-06 15:30:00-05:00,70424,,2026-01-06 11:20:49.572000-05:00,2026-01-06 15:00:00-05:00,B2B,71157.0,COMPLETED,4852.0,POINT (-75.56991479999999 6.2276503),88125.0,POINT (-75.55954 6.213297000000001),1,126965.0,POINT (-75.560277 6.340593500000001),Casa,0,2026-01-06
229569,323774,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-04-08 15:08:47.040000-05:00,2026-01-06 15:11:00-05:00,2026-01-06 16:01:00-05:00,10491,,2026-01-06 15:08:46.943000-05:00,2026-01-06 15:30:00-05:00,B2B,25089.0,COMPLETED,130945.0,POINT (-75.5856104 6.183108199999999),130944.0,POINT (-75.5763387 6.2430981),1,16770.0,POINT (-75.5948708 6.222133500000001),casa,0,2026-01-06
229572,323777,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-04-08 15:14:14.281000-05:00,2026-01-06 16:09:00-05:00,2026-01-06 17:30:00-05:00,70424,,2026-01-06 15:14:14.183000-05:00,2026-01-06 17:00:00-05:00,B2B,68926.0,COMPLETED,9554.0,POINT (-75.58057079999999 6.189407699999999),131251.0,POINT (-75.56644299999999 6.197845),1,126965.0,POINT (-75.560277 6.340593500000001),Casa,0,2026-01-06
207552,299637,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-01-29 08:58:37.613000-05:00,2026-01-05 12:18:00-05:00,2026-01-05 13:51:00-05:00,31857,,2026-01-05 08:58:37.452000-05:00,2026-01-05 13:00:00-05:00,B2B,66477.0,COMPLETED,125271.0,POINT (-75.58603314418029 6.183646426810719),125272.0,POINT (-75.5647827 6.263089799999999),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,0,2026-01-05
207553,299638,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-01-29 09:08:12.074000-05:00,2026-01-05 12:19:00-05:00,2026-01-05 13:27:00-05:00,5455,,2026-01-05 09:08:11.952000-05:00,2026-01-05 13:00:00-05:00,B2B,61555.0,COMPLETED,91713.0,POINT (-75.5565961 6.216698799999999),125273.0,POINT (-75.5763924 6.215569),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa,0,2026-01-05
207568,299660,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-01-29 09:57:41.474000-05:00,2026-01-05 12:03:00-05:00,2026-01-05 14:35:00-05:00,20111,,2026-01-05 09:57:41.343000-05:00,2026-01-05 13:00:00-05:00,B2B,21634.0,COMPLETED,98250.0,POINT (-75.5856515 6.183439799999999),98251.0,POINT (-75.572374 6.2506087),1,25905.0,POINT (-75.594906 6.190818699999999),Apto,0,2026-01-05
207590,299691,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-01-29 10:53:45.932000-05:00,2026-01-05 14:46:00-05:00,2026-01-05 15:55:00-05:00,21407,,2026-01-05 10:53:45.833000-05:00,2026-01-05 15:00:00-05:00,B2B,52311.0,COMPLETED,4849.0,POINT (-75.5697983 6.227549600000001),111834.0,POINT (-75.5726401 6.1911364),1,40578.0,POINT (-75.61853889999999 6.1358762),apto,0,2026-01-05
207612,299718,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-01-29 11:36:37.253000-05:00,2026-01-05 13:19:00-05:00,2026-01-05 15:06:00-05:00,9258,,2026-01-05 11:36:37.130000-05:00,2026-01-05 14:00:00-05:00,B2B,21634.0,COMPLETED,125305.0,POINT (-75.5856515 6.183439799999999),125306.0,POINT (-75.59412120000002 6.2940374),1,14667.0,POINT (-75.5504277 6.280507099999999),Casa,0,2026-01-05
207629,299735,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-01-29 12:05:51.920000-05:00,2026-01-05 13:53:00-05:00,2026-01-05 15:19:00-05:00,10491,,2026-01-05 12:05:51.779000-05:00,2026-01-05 14:30:00-05:00,B2B,52311.0,COMPLETED,125316.0,POINT (-75.60756169999999 6.2119355),4849.0,POINT (-75.5697983 6.227549600000001),1,16770.0,POINT (-75.5948708 6.222133500000001),casa,0,2026-01-05
207631,299737,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-01-29 12:11:23.374000-05:00,2026-01-05 16:34:00-05:00,2026-01-05 18:08:00-05:00,10491,,2026-01-05 12:11:23.241000-05:00,2026-01-05 17:30:00-05:00,B2B,52311.0,COMPLETED,4849.0,POINT (-75.5697983 6.227549600000001),125316.0,POINT (-75.60756169999999 6.2119355),1,16770.0,POINT (-75.5948708 6.222133500000001),casa,0,2026-01-05
207641,299750,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-01-29 13:12:58.817000-05:00,2026-01-05 14:46:00-05:00,2026-01-05 17:01:00-05:00,31857,,2026-01-05 13:12:58.717000-05:00,2026-01-05 15:30:00-05:00,B2B,26430.0,COMPLETED,1606.0,POINT (-75.57438254356384 6.2283712162642235),112216.0,POINT (-75.5506912 6.156381499999999),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,0,2026-01-05
207675,299792,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-01-29 15:02:47.917000-05:00,2026-01-05 16:58:00-05:00,2026-01-05 17:53:00-05:00,21407,,2026-01-05 15:02:47.811000-05:00,2026-01-05 17:00:00-05:00,B2B,52316.0,COMPLETED,4870.0,POINT (-75.56977909999999 6.2277346),46370.0,POINT (-75.5718883 6.2065142),1,40578.0,POINT (-75.61853889999999 6.1358762),apto,0,2026-01-05
223397,317024,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-20 08:56:06.810000-05:00,2026-01-10 12:13:00-05:00,2026-01-10 13:27:00-05:00,70424,,2026-01-10 08:56:06.732000-05:00,2026-01-10 12:30:00-05:00,B2B,52311.0,COMPLETED,4849.0,POINT (-75.5697983 6.227549600000001),111077.0,POINT (-75.5994075 6.2078433),1,126965.0,POINT (-75.560277 6.340593500000001),Casa,0,2026-01-10
223399,317026,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-20 09:01:52.037000-05:00,2026-01-10 13:51:00-05:00,2026-01-10 15:29:00-05:00,70424,,2026-01-10 09:01:51.959000-05:00,2026-01-10 15:00:00-05:00,B2B,29476.0,COMPLETED,5038.0,POINT (-75.57009649999999 6.224776299999999),129678.0,POINT (-75.5751387 6.277108599999999),1,126965.0,POINT (-75.560277 6.340593500000001),Casa,0,2026-01-10
223479,317119,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52440.0,2025-03-20 13:00:06.710000-05:00,2026-01-10 13:26:00-05:00,2026-01-10 14:38:00-05:00,9258,,2026-01-10 13:00:06.623000-05:00,2026-01-10 14:01:00-05:00,B2B,25807.0,COMPLETED,117281.0,POINT (-75.56979539999999 6.2198631),129130.0,POINT (-75.5708954 6.201555),1,14667.0,POINT (-75.5504277 6.280507099999999),Casa,0,2026-01-10
223500,317143,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-20 14:00:19.945000-05:00,2026-01-10 16:35:00-05:00,2026-01-10 18:06:00-05:00,5455,,2026-01-10 14:00:19.866000-05:00,2026-01-10 17:00:00-05:00,B2B,25091.0,COMPLETED,49174.0,POINT (-75.5856104 6.183108199999999),49175.0,POINT (-75.62312399999999 6.1464674),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa,0,2026-01-10
223531,317176,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-03-20 14:58:22.460000-05:00,2026-01-10 16:22:00-05:00,2026-01-10 18:02:00-05:00,70424,,2026-01-10 14:58:22.378000-05:00,2026-01-10 17:00:00-05:00,B2B,20822.0,COMPLETED,4849.0,POINT (-75.5697983 6.227549600000001),126693.0,POINT (-75.564188 6.1707505),1,126965.0,POINT (-75.560277 6.340593500000001),Casa,0,2026-01-10
245422,340920,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-23 09:26:31.878000-05:00,2026-01-06 11:47:00-05:00,2026-01-06 12:52:00-05:00,9526,,2026-01-06 09:26:31.781000-05:00,2026-01-06 13:30:00-05:00,B2B,31481.0,COMPLETED,43816.0,POINT (-76.5389012 3.38733),137136.0,POINT (-76.5464555 3.4412307),1004,15087.0,POINT (-76.35007879999999 3.4079059),Casa,0,2026-01-06
245488,341000,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-23 11:31:07.731000-05:00,2026-01-06 14:03:00-05:00,2026-01-06 16:15:00-05:00,72680,,2026-01-06 11:31:07.649000-05:00,2026-01-06 15:00:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),136647.0,POINT (-76.5004852 3.478293),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,2026-01-06
245618,341133,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-05-23 16:08:39.152000-05:00,2026-01-06 17:05:00-05:00,2026-01-06 18:36:00-05:00,26834,,2026-01-06 16:08:39.074000-05:00,2026-01-06 17:00:00-05:00,B2B,31481.0,COMPLETED,43816.0,POINT (-76.5389012 3.38733),137241.0,POINT (-76.5570856 3.259375000000001),1004,71101.0,POINT (-76.4876642 3.455582),Casa,0,2026-01-06
255728,351933,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-16 10:07:00.447000-05:00,2026-01-09 10:12:00-05:00,2026-01-09 11:05:00-05:00,12077,,2026-01-09 10:07:00.377000-05:00,2026-01-09 10:45:00-05:00,B2B,31482.0,COMPLETED,140614.0,POINT (-76.52065209999999 3.4867204),43815.0,POINT (-76.5062106 3.5024871),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,0,2026-01-09
255729,351934,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-16 10:08:01.438000-05:00,2026-01-09 10:21:00-05:00,2026-01-09 11:49:00-05:00,26834,,2026-01-09 10:08:01.367000-05:00,2026-01-09 10:30:00-05:00,B2B,31482.0,COMPLETED,140615.0,POINT (-76.5274429 3.448848599999999),43815.0,POINT (-76.5062106 3.5024871),1004,71101.0,POINT (-76.4876642 3.455582),Casa,0,2026-01-09
255732,351937,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-16 10:10:58.670000-05:00,2026-01-09 14:43:00-05:00,2026-01-09 16:20:00-05:00,9526,,2026-01-09 10:10:58.602000-05:00,2026-01-09 15:00:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),140615.0,POINT (-76.5274429 3.448848599999999),1004,15087.0,POINT (-76.35007879999999 3.4079059),Casa,0,2026-01-09
