service_id,labor_id,labor_type,labor_name,labor_category,labor_price,labor_created_at,labor_start_date,labor_end_date,alfred,shop,created_at,schedule_date,client_type,paying_customer,state_service,start_address_id,start_address_point,end_address_id,end_address_point,city,address_id,address_point,address_name,labor_sequence,date
272122,369370,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,74485.0,2025-07-21 09:06:46.700000-05:00,2025-07-21 14:14:00-05:00,2025-07-21 16:58:00-05:00,2331,,2025-07-21 09:06:46.547000-05:00,2025-07-21 14:30:00-05:00,B2B,72801.0,COMPLETED,31708.0,POINT (-74.04436799999999 4.682166),145557.0,POINT (-74.2388156 4.7038879),149,56572.0,POINT (-74.2240796 4.5898388),Casa,0,2025-07-21
272129,369378,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52988.0,2025-07-21 09:24:41.533000-05:00,2025-07-21 12:01:00-05:00,2025-07-21 13:36:00-05:00,14671,,2025-07-21 09:24:41.467000-05:00,2025-07-21 13:00:00-05:00,B2B,21611.0,COMPLETED,1.0,POINT (-74.045085 4.777223),2.0,POINT (-74.028923 4.704466),149,23068.0,POINT (-74.1122312 4.7384985),Casa,0,2025-07-21
272166,369421,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-21 10:14:47.595000-05:00,2025-07-21 13:47:00-05:00,2025-07-21 15:20:00-05:00,719,,2025-07-21 10:14:47.484000-05:00,2025-07-21 14:00:00-05:00,B2B,69937.0,COMPLETED,674.0,POINT (-74.1145559 4.6716483),146071.0,POINT (-74.1148544 4.664091),149,9575.0,POINT (-74.1474839 4.6118768),Apartamento,0,2025-07-21
272184,369439,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-21 10:29:54.492000-05:00,2025-07-21 16:47:00-05:00,2025-07-21 18:03:00-05:00,69860,,2025-07-21 10:29:54.421000-05:00,2025-07-21 17:00:00-05:00,B2B,30027.0,COMPLETED,15.0,POINT (-74.065413 4.759951),143121.0,POINT (-74.02782909999999 4.6972939),149,125736.0,POINT (-74.0313506 4.7138433),Apartamento,0,2025-07-21
272190,369445,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-21 10:33:42.942000-05:00,2025-07-21 11:33:00-05:00,2025-07-21 15:59:00-05:00,11714,,2025-07-21 10:33:42.874000-05:00,2025-07-21 14:00:00-05:00,B2B,30027.0,COMPLETED,15.0,POINT (-74.065413 4.759951),112978.0,POINT (-74.1061616 4.656461999999999),149,18448.0,POINT (-74.2377623 4.564346899999999),casa,0,2025-07-21
272198,369453,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-07-21 10:47:11.515000-05:00,2025-07-21 14:00:00-05:00,2025-07-21 14:48:00-05:00,20111,,2025-07-21 10:47:11.438000-05:00,2025-07-21 15:00:00-05:00,B2B,69668.0,FAILED,146084.0,POINT (-75.5758147 6.215559700000001),123291.0,POINT (-75.5601715 6.325476999999998),1,25905.0,POINT (-75.594906 6.190818699999999),Apto,0,2025-07-21
272211,369466,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-21 11:01:22.577000-05:00,2025-07-21 16:02:00-05:00,2025-07-21 17:04:00-05:00,5832,,2025-07-21 11:01:22.509000-05:00,2025-07-21 16:00:00-05:00,B2B,26723.0,COMPLETED,25894.0,POINT (-74.0451975 4.747778600000001),146092.0,POINT (-74.05655949999999 4.7332271),149,98373.0,POINT (-74.0805306 4.755374499999999),casa,0,2025-07-21
272249,369509,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-07-21 11:57:14.618000-05:00,2025-07-21 15:00:00-05:00,2025-07-21 17:15:00-05:00,70934,,2025-07-21 11:57:14.552000-05:00,2025-07-21 15:00:00-05:00,B2B,66603.0,COMPLETED,146110.0,POINT (-74.1046702 4.654838),126007.0,POINT (-74.041381 4.8914399),149,128219.0,POINT (-74.19197489999999 4.6331451),Casa,0,2025-07-21
272258,369518,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-21 12:09:26.886000-05:00,2025-07-21 14:06:00-05:00,2025-07-21 16:25:43-05:00,14671,,2025-07-21 12:09:26.822000-05:00,2025-07-21 15:00:00-05:00,B2B,30260.0,FAILED,52065.0,POINT (-74.0771132 4.6547041),146116.0,POINT (-74.0297078 4.719208399999999),149,23068.0,POINT (-74.1122312 4.7384985),Casa,0,2025-07-21
272259,369519,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2025-07-21 12:10:23.001000-05:00,2025-07-21 14:28:46-05:00,2025-07-21 15:05:33-05:00,9526,,2025-07-21 12:10:22.947000-05:00,2025-07-21 14:30:00-05:00,B2C,76478.0,COMPLETED,138226.0,POINT (-76.292735 3.5400678),138226.0,POINT (-76.292735 3.5400678),1004,15087.0,POINT (-76.35007879999999 3.4079059),Casa,0,2025-07-21
272259,369520,3.0,Wash and Polish,WASH_AND_POLISH,33250.0,2025-07-21 12:10:23.066000-05:00,2025-07-21 15:05:33-05:00,2025-07-21 16:25:52-05:00,,4157.0,2025-07-21 12:10:22.947000-05:00,2025-07-21 14:30:00-05:00,B2C,76478.0,COMPLETED,138226.0,POINT (-76.292735 3.5400678),138226.0,POINT (-76.292735 3.5400678),1004,127839.0,POINT (-76.31507669999999 3.5385042),Palmotors - Lavados,1,2025-07-21
272259,369521,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,35000.0,2025-07-21 12:10:23.128000-05:00,2025-07-21 16:25:52-05:00,2025-07-21 17:12:32-05:00,9526,,2025-07-21 12:10:22.947000-05:00,2025-07-21 14:30:00-05:00,B2C,76478.0,COMPLETED,138226.0,POINT (-76.292735 3.5400678),138226.0,POINT (-76.292735 3.5400678),1004,15087.0,POINT (-76.35007879999999 3.4079059),Casa,2,2025-07-21
272332,369599,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52988.0,2025-07-21 14:20:39.634000-05:00,2025-07-21 15:49:00-05:00,2025-07-21 17:08:00-05:00,69861,,2025-07-21 14:20:39.560000-05:00,2025-07-21 16:30:00-05:00,B2B,35498.0,COMPLETED,1488.0,POINT (-74.10500789999999 4.6304576),146161.0,POINT (-74.06258199999999 4.6508967),149,125737.0,POINT (-74.18022189999999 4.624224),Apartamento,0,2025-07-21
272336,369603,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-07-21 14:26:28.243000-05:00,2025-07-21 16:02:00-05:00,2025-07-21 18:33:00-05:00,10449,,2025-07-21 14:26:28.112000-05:00,2025-07-21 16:30:00-05:00,B2B,57674.0,COMPLETED,1460.0,POINT (-74.1127455 4.6451826),146164.0,POINT (-74.086188 4.694707999999999),149,16682.0,POINT (-74.1691584 4.6514129),casa,0,2025-07-21
272577,369864,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-22 07:57:23.326000-05:00,2025-07-22 08:09:00-05:00,2025-07-22 11:01:00-05:00,11988,,2025-07-22 07:57:23.253000-05:00,2025-07-22 10:00:00-05:00,B2B,30027.0,COMPLETED,146274.0,POINT (-74.0504986 4.673238599999999),15.0,POINT (-74.065413 4.759951),149,20721.0,POINT (-74.0286017 4.9203296),casa,0,2025-07-22
272582,369869,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-07-22 08:13:30.514000-05:00,2025-07-22 16:55:00-05:00,2025-07-22 19:36:00-05:00,10500,,2025-07-22 08:13:30.451000-05:00,2025-07-22 17:00:00-05:00,B2B,30027.0,COMPLETED,15.0,POINT (-74.065413 4.759951),54616.0,POINT (-74.0914844 4.8086034),149,16797.0,POINT (-74.118284 4.7485876),casa,0,2025-07-22
272594,369883,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-22 08:33:57.076000-05:00,2025-07-22 15:51:00-05:00,2025-07-22 17:01:00-05:00,2306,,2025-07-22 08:33:57.015000-05:00,2025-07-22 17:00:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),110924.0,POINT (-76.5517357 3.45853),1004,109102.0,POINT (-76.5710842 3.406073),Alfred,0,2025-07-22
272600,369889,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,653851.0,2025-07-22 08:49:08.153000-05:00,2025-07-22 17:22:00-05:00,2025-07-22 23:59:00-05:00,14671,,2025-07-22 08:49:08.111000-05:00,2025-07-22 15:00:00-05:00,B2B,72434.0,IN_PROGRESS,146280.0,POINT (-74.5922391 5.975676699999999),146244.0,POINT (-74.0725201 4.616459099999999),149,23068.0,POINT (-74.1122312 4.7384985),Casa,0,2025-07-22
272600,370158,129.0,Custodia,OTHER_LABORS,,2025-07-22 15:15:06.409000-05:00,2025-07-22 23:59:00-05:00,,,519.0,2025-07-22 08:49:08.111000-05:00,2025-07-22 15:00:00-05:00,B2B,72434.0,IN_PROGRESS,146280.0,POINT (-74.5922391 5.975676699999999),146244.0,POINT (-74.0725201 4.616459099999999),149,24446.0,POINT (-74.0542534 4.6710527),Alfred Oficina Piso 5,1,2025-07-22
272605,369894,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-22 08:58:27.399000-05:00,2025-07-22 16:30:00-05:00,2025-07-22 17:09:33-05:00,5832,,2025-07-22 08:58:27.335000-05:00,2025-07-22 16:30:00-05:00,B2B,30027.0,FAILED,15.0,POINT (-74.065413 4.759951),48183.0,POINT (-74.0348865 4.701065199999999),149,98373.0,POINT (-74.0805306 4.755374499999999),casa,0,2025-07-22
272631,369924,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-22 09:45:22.118000-05:00,2025-07-22 12:02:00-05:00,2025-07-22 13:13:00-05:00,5832,,2025-07-22 09:45:22.058000-05:00,2025-07-22 12:00:00-05:00,B2B,26116.0,COMPLETED,608.0,POINT (-74.0677331 4.6225234),145165.0,POINT (-74.0836183 4.6207695),149,98373.0,POINT (-74.0805306 4.755374499999999),casa,0,2025-07-22
272638,369931,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-22 09:51:59.214000-05:00,2025-07-22 13:54:00-05:00,2025-07-22 14:50:00-05:00,69860,,2025-07-22 09:51:59.148000-05:00,2025-07-22 14:00:00-05:00,B2B,31423.0,COMPLETED,17793.0,POINT (-74.05576889999999 4.712595600000001),146035.0,POINT (-74.0420611 4.677793499999999),149,125736.0,POINT (-74.0313506 4.7138433),Apartamento,0,2025-07-22
272676,369974,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-22 10:43:15.045000-05:00,2025-07-22 13:32:00-05:00,2025-07-22 14:36:00-05:00,69861,,2025-07-22 10:43:14.969000-05:00,2025-07-22 14:00:00-05:00,B2B,26723.0,COMPLETED,21923.0,POINT (-74.0678728 4.6711387),49156.0,POINT (-74.0265501 4.7185597),149,125737.0,POINT (-74.18022189999999 4.624224),Apartamento,0,2025-07-22
272686,369985,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-07-22 10:57:01.269000-05:00,2025-07-22 14:55:00-05:00,2025-07-22 16:26:00-05:00,68168,,2025-07-22 10:57:01.204000-05:00,2025-07-22 15:00:00-05:00,B2B,25166.0,COMPLETED,444.0,POINT (-74.064646 4.759983),146318.0,POINT (-74.0345774 4.6914083),149,120850.0,POINT (-74.0293686 4.7648946),Apartamento,0,2025-07-22
272696,369996,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-22 11:12:10.554000-05:00,2025-07-22 16:47:00-05:00,2025-07-22 17:20:27-05:00,6229,,2025-07-22 11:12:10.495000-05:00,2025-07-22 16:00:00-05:00,B2B,26116.0,FAILED,608.0,POINT (-74.0677331 4.6225234),146326.0,POINT (-74.0510324 4.6570075),149,11727.0,POINT (-74.0583698 4.6510839),Casa,0,2025-07-22
272698,369998,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-22 11:15:24.685000-05:00,2025-07-22 13:09:00-05:00,2025-07-22 14:28:00-05:00,10451,,2025-07-22 11:15:24.584000-05:00,2025-07-22 13:30:00-05:00,B2B,69937.0,COMPLETED,146328.0,POINT (-74.11450529999999 4.6717962),146329.0,POINT (-74.1270688 4.6655631),149,16688.0,POINT (-74.0202608 4.6664181),casa,0,2025-07-22
272705,370005,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-07-22 11:22:44.182000-05:00,2025-07-22 15:22:00-05:00,2025-07-22 16:56:00-05:00,2331,,2025-07-22 11:22:44.077000-05:00,2025-07-22 15:30:00-05:00,B2B,57674.0,COMPLETED,1460.0,POINT (-74.1127455 4.6451826),146332.0,POINT (-74.0714325 4.6600936),149,56572.0,POINT (-74.2240796 4.5898388),Casa,0,2025-07-22
272710,370010,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-07-22 11:30:54.902000-05:00,2025-07-22 16:38:00-05:00,2025-07-22 21:03:00-05:00,69860,,2025-07-22 11:30:54.832000-05:00,2025-07-22 17:00:00-05:00,B2B,55816.0,COMPLETED,10.0,POINT (-74.075015 4.69416),146335.0,POINT (-73.95518969999999 4.759028799999999),149,125736.0,POINT (-74.0313506 4.7138433),Apartamento,0,2025-07-22
272712,370012,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52988.0,2025-07-22 11:33:37.232000-05:00,2025-07-22 12:20:00-05:00,2025-07-22 15:12:51-05:00,6229,,2025-07-22 11:33:37.085000-05:00,2025-07-22 14:00:00-05:00,B2B,21591.0,FAILED,2.0,POINT (-74.028923 4.704466),146337.0,POINT (-74.0502121 4.6600579),149,11727.0,POINT (-74.0583698 4.6510839),Casa,0,2025-07-22
272737,370039,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-22 12:03:33.626000-05:00,2025-07-22 14:24:00-05:00,2025-07-22 16:02:00-05:00,5832,,2025-07-22 12:03:33.560000-05:00,2025-07-22 14:30:00-05:00,B2B,55592.0,COMPLETED,144251.0,POINT (-74.11402149999999 4.6720214),144250.0,POINT (-74.08392529999999 4.729303700000001),149,98373.0,POINT (-74.0805306 4.755374499999999),casa,0,2025-07-22
272810,370119,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-22 14:07:06.831000-05:00,2025-07-22 16:43:00-05:00,2025-07-22 20:17:00-05:00,10449,,2025-07-22 14:07:06.754000-05:00,2025-07-22 16:30:00-05:00,B2B,66599.0,COMPLETED,146168.0,POINT (-74.0457322 4.7525901),146167.0,POINT (-74.1425355 4.568133199999999),149,16682.0,POINT (-74.1691584 4.6514129),casa,0,2025-07-22
272999,370329,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,82789.0,2025-07-23 08:17:14.421000-05:00,2025-07-23 11:58:00-05:00,2025-07-23 14:24:00-05:00,5366,,2025-07-23 08:17:14.351000-05:00,2025-07-23 12:30:00-05:00,B2B,61607.0,COMPLETED,146487.0,POINT (-74.1292306 4.681090699999999),135461.0,POINT (-74.1764369 4.6950584),149,93651.0,POINT (-74.08878779999999 4.7315578),ALFRED,0,2025-07-23
273002,370332,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-23 08:18:55.547000-05:00,2025-07-23 13:14:00-05:00,2025-07-23 15:22:00-05:00,2036,,2025-07-23 08:18:55.485000-05:00,2025-07-23 14:00:00-05:00,B2B,72887.0,COMPLETED,4852.0,POINT (-75.56991479999999 6.2276503),98163.0,POINT (-75.5579475 6.2012924),1,55748.0,POINT (-75.55748439999999 6.252939599999999),Apartamento,0,2025-07-23
273003,370333,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-23 08:19:38.021000-05:00,2025-07-23 12:04:00-05:00,2025-07-23 13:46:00-05:00,2331,,2025-07-23 08:19:37.949000-05:00,2025-07-23 12:30:00-05:00,B2B,27319.0,COMPLETED,18702.0,POINT (-74.1103095 4.6459248),69445.0,POINT (-74.10234849999999 4.6208684),149,56572.0,POINT (-74.2240796 4.5898388),Casa,0,2025-07-23
273007,370337,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-23 08:31:57.437000-05:00,2025-07-23 15:41:00-05:00,2025-07-23 17:29:00-05:00,31857,,2025-07-23 08:31:57.375000-05:00,2025-07-23 16:30:00-05:00,B2B,72887.0,COMPLETED,4852.0,POINT (-75.56991479999999 6.2276503),146489.0,POINT (-75.59412189999999 6.2136936),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,0,2025-07-23
273010,370340,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-23 08:37:46.662000-05:00,2025-07-23 10:04:00-05:00,2025-07-23 11:36:00-05:00,5455,,2025-07-23 08:37:46.595000-05:00,2025-07-23 11:01:00-05:00,B2B,72887.0,COMPLETED,4852.0,POINT (-75.56991479999999 6.2276503),146491.0,POINT (-75.5801449 6.192974200000001),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa,0,2025-07-23
273012,370345,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-07-23 08:41:47.336000-05:00,2025-07-23 12:25:00-05:00,2025-07-23 14:49:00-05:00,68168,,2025-07-23 08:41:47.274000-05:00,2025-07-23 12:30:00-05:00,B2B,26117.0,COMPLETED,143210.0,POINT (-74.21945199999999 4.7242735),608.0,POINT (-74.0677331 4.6225234),149,120850.0,POINT (-74.0293686 4.7648946),Apartamento,0,2025-07-23
273015,370348,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-23 08:43:16.494000-05:00,2025-07-23 14:32:00-05:00,2025-07-23 16:09:00-05:00,2331,,2025-07-23 08:43:16.366000-05:00,2025-07-23 14:30:00-05:00,B2B,27317.0,COMPLETED,18702.0,POINT (-74.1103095 4.6459248),57306.0,POINT (-74.102271 4.6208523),149,56572.0,POINT (-74.2240796 4.5898388),Casa,0,2025-07-23
273029,370365,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-23 09:04:42.065000-05:00,2025-07-23 15:39:00-05:00,2025-07-23 16:46:00-05:00,12077,,2025-07-23 09:04:42.004000-05:00,2025-07-23 16:30:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),118438.0,POINT (-76.534835 3.4550312),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,0,2025-07-23
273032,370368,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-23 09:06:52.398000-05:00,2025-07-23 15:27:00-05:00,2025-07-23 17:37:00-05:00,5455,,2025-07-23 09:06:52.335000-05:00,2025-07-23 16:30:00-05:00,B2B,72887.0,COMPLETED,4852.0,POINT (-75.56991479999999 6.2276503),146503.0,POINT (-75.5682321 6.1936709),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa,0,2025-07-23
273037,370373,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-23 09:13:32.144000-05:00,2025-07-23 13:04:00-05:00,2025-07-23 14:10:00-05:00,211,,2025-07-23 09:13:32.074000-05:00,2025-07-23 13:00:00-05:00,B2B,76245.0,COMPLETED,3325.0,POINT (-74.06386971473694 4.709362767211348),145766.0,POINT (-74.049939 4.665674000000001),149,56465.0,POINT (-74.0877144 4.7271318),Casa,0,2025-07-23
273076,370412,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-23 10:34:42.548000-05:00,2025-07-23 15:01:00-05:00,2025-07-23 17:03:00-05:00,20111,,2025-07-23 10:34:42.477000-05:00,2025-07-23 16:00:00-05:00,B2B,57949.0,COMPLETED,7485.0,POINT (-75.55127643988114 6.2398819767722795),146520.0,POINT (-75.57792309999999 6.1880647),1,25905.0,POINT (-75.594906 6.190818699999999),Apto,0,2025-07-23
273078,370414,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-07-23 10:35:29.388000-05:00,2025-07-23 15:27:00-05:00,2025-07-23 17:51:00-05:00,2036,,2025-07-23 10:35:29.321000-05:00,2025-07-23 16:30:00-05:00,B2B,66033.0,COMPLETED,123209.0,POINT (-75.5992053 6.1666568),123208.0,POINT (-75.5870709 6.262440300000001),1,55748.0,POINT (-75.55748439999999 6.252939599999999),Apartamento,0,2025-07-23
273098,370435,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-23 10:56:18.050000-05:00,2025-07-23 13:05:00-05:00,2025-07-23 14:34:00-05:00,31857,,2025-07-23 10:56:17.904000-05:00,2025-07-23 14:00:00-05:00,B2B,37441.0,COMPLETED,4849.0,POINT (-75.5697983 6.227549600000001),35143.0,POINT (-75.5579078 6.182968499999999),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,0,2025-07-23
273112,370450,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-23 11:22:36.929000-05:00,2025-07-23 13:57:00-05:00,2025-07-23 14:40:00-05:00,69860,,2025-07-23 11:22:36.869000-05:00,2025-07-23 14:00:00-05:00,B2B,55818.0,COMPLETED,10.0,POINT (-74.075015 4.69416),146532.0,POINT (-74.0331042 4.694174299999999),149,125736.0,POINT (-74.0313506 4.7138433),Apartamento,0,2025-07-23
273114,370452,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52988.0,2025-07-23 11:26:11.892000-05:00,2025-07-23 16:30:00-05:00,2025-07-23 18:27:00-05:00,2331,,2025-07-23 11:26:11.820000-05:00,2025-07-23 16:30:00-05:00,B2B,35498.0,COMPLETED,1488.0,POINT (-74.10500789999999 4.6304576),146533.0,POINT (-74.048563 4.6918472),149,56572.0,POINT (-74.2240796 4.5898388),Casa,0,2025-07-23
273126,370467,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-23 11:46:14.919000-05:00,2025-07-23 14:47:00-05:00,2025-07-23 16:21:00-05:00,72680,,2025-07-23 11:46:14.724000-05:00,2025-07-23 16:30:00-05:00,B2B,27339.0,COMPLETED,5538.0,POINT (-76.54655509999999 3.3958981937481387),55927.0,POINT (-76.5371165 3.454749599999999),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,2025-07-23
273128,370470,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-07-23 11:54:30.385000-05:00,2025-07-23 14:21:00-05:00,2025-07-23 15:26:00-05:00,69861,,2025-07-23 11:54:30.327000-05:00,2025-07-23 14:30:00-05:00,B2B,65847.0,COMPLETED,113944.0,POINT (-74.07620949999999 4.6931322),129422.0,POINT (-74.0520835 4.7129026),149,125737.0,POINT (-74.18022189999999 4.624224),Apartamento,0,2025-07-23
