service_id,labor_id,labor_type,labor_name,labor_category,labor_price,labor_created_at,labor_start_date,labor_end_date,alfred,shop,created_at,schedule_date,client_type,paying_customer,state_service,start_address_id,start_address_point,end_address_id,end_address_point,city,address_id,address_point,address_name,labor_sequence,date
265133,361944,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-07 10:52:15.580000-05:00,2025-07-21 07:50:00-05:00,2025-07-21 09:23:00-05:00,6229,,2025-07-07 10:52:15.517000-05:00,2025-07-21 08:00:00-05:00,B2B,55816.0,COMPLETED,143524.0,POINT (-74.0536462 4.650652),10.0,POINT (-74.075015 4.69416),149,11727.0,POINT (-74.0583698 4.6510839),Casa,0,2025-07-21
265160,361972,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-07 11:29:38.658000-05:00,2025-07-25 11:58:00-05:00,2025-07-25 13:05:00-05:00,72680,,2025-07-07 11:29:38.592000-05:00,2025-07-25 13:00:00-05:00,B2B,64639.0,FAILED,143535.0,POINT (-76.5424551 3.3632324),143536.0,POINT (-76.5252189 3.4728467),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,2025-07-25
265258,362076,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-07 13:57:32.183000-05:00,2025-07-22 15:52:00-05:00,2025-07-22 17:09:00-05:00,10451,,2025-07-07 13:57:32.118000-05:00,2025-07-22 16:00:00-05:00,B2B,30027.0,COMPLETED,15.0,POINT (-74.065413 4.759951),63418.0,POINT (-74.0313882 4.714171599999999),149,16688.0,POINT (-74.0202608 4.6664181),casa,0,2025-07-22
265988,362857,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-08 15:24:38.860000-05:00,2025-07-22 06:48:00-05:00,2025-07-22 07:45:00-05:00,2306,,2025-07-08 15:24:38.785000-05:00,2025-07-22 07:00:00-05:00,B2B,65219.0,COMPLETED,143849.0,POINT (-76.5188228 3.4687707),87961.0,POINT (-76.54677579999999 3.3968853),1004,109102.0,POINT (-76.5710842 3.406073),Alfred,0,2025-07-22
266439,363332,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2025-07-09 11:03:13.726000-05:00,2025-07-21 08:11:06-05:00,2025-07-21 08:30:05-05:00,71852,,2025-07-09 11:03:13.679000-05:00,2025-07-21 08:00:00-05:00,B2C,28602.0,COMPLETED,93748.0,POINT (-74.80476019999999 10.9994735),93748.0,POINT (-74.80476019999999 10.9994735),126,130778.0,POINT (-74.7938234 10.9313923),Casa,0,2025-07-21
266439,363333,3.0,Wash and Polish,WASH_AND_POLISH,38080.0,2025-07-09 11:03:13.784000-05:00,2025-07-21 08:30:05-05:00,2025-07-21 09:23:34-05:00,,4071.0,2025-07-09 11:03:13.679000-05:00,2025-07-21 08:00:00-05:00,B2C,28602.0,COMPLETED,93748.0,POINT (-74.80476019999999 10.9994735),93748.0,POINT (-74.80476019999999 10.9994735),126,144462.0,POINT (-74.798219 11.008822),Flash - Doctor Limpio 15 minutos,1,2025-07-21
266439,363334,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,35000.0,2025-07-09 11:03:13.836000-05:00,2025-07-21 09:23:34-05:00,2025-07-21 09:46:22-05:00,71852,,2025-07-09 11:03:13.679000-05:00,2025-07-21 08:00:00-05:00,B2C,28602.0,COMPLETED,93748.0,POINT (-74.80476019999999 10.9994735),93748.0,POINT (-74.80476019999999 10.9994735),126,130778.0,POINT (-74.7938234 10.9313923),Casa,2,2025-07-21
267595,364549,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-07-11 13:37:26.346000-05:00,2025-07-21 07:36:00-05:00,2025-07-21 09:28:00-05:00,69860,,2025-07-11 13:37:26.279000-05:00,2025-07-21 08:00:00-05:00,B2B,70094.0,COMPLETED,144509.0,POINT (-74.0485243 4.6912176),57819.0,POINT (-74.02895649999999 4.7040977),149,125736.0,POINT (-74.0313506 4.7138433),Apartamento,0,2025-07-21
267596,364550,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-07-11 13:38:13.278000-05:00,2025-07-21 15:56:00-05:00,2025-07-21 17:06:00-05:00,10451,,2025-07-11 13:38:13.220000-05:00,2025-07-21 16:00:00-05:00,B2B,70094.0,COMPLETED,57819.0,POINT (-74.02895649999999 4.7040977),144509.0,POINT (-74.0485243 4.6912176),149,16688.0,POINT (-74.0202608 4.6664181),casa,0,2025-07-21
267610,364564,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-11 14:07:15.625000-05:00,2025-07-25 11:30:00-05:00,2025-07-25 13:12:00-05:00,5455,,2025-07-11 14:07:15.489000-05:00,2025-07-25 12:00:00-05:00,B2B,72887.0,COMPLETED,107788.0,POINT (-75.5646711 6.3419671),4849.0,POINT (-75.5697983 6.227549600000001),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa,0,2025-07-25
267611,364565,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,74485.0,2025-07-11 14:07:32.372000-05:00,2025-07-22 07:06:00-05:00,2025-07-22 09:05:00-05:00,72680,,2025-07-11 14:07:32.261000-05:00,2025-07-22 08:30:00-05:00,B2B,45838.0,COMPLETED,144516.0,POINT (-76.51174209999999 3.5174869),75827.0,POINT (-76.53965687916794 3.4516627253884913),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,2025-07-22
267646,364606,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,74485.0,2025-07-11 15:04:40.011000-05:00,2025-07-22 14:45:00-05:00,2025-07-22 16:00:00-05:00,72680,,2025-07-11 15:04:39.945000-05:00,2025-07-22 16:00:00-05:00,B2B,45838.0,COMPLETED,75827.0,POINT (-76.53965687916794 3.4516627253884913),144516.0,POINT (-76.51174209999999 3.5174869),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,2025-07-22
268013,364981,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-12 08:43:35.680000-05:00,2025-07-25 06:51:00-05:00,2025-07-25 08:13:00-05:00,10451,,2025-07-12 08:43:35.621000-05:00,2025-07-25 07:00:00-05:00,B2B,20263.0,COMPLETED,26288.0,POINT (-74.0417606 4.6898301),3325.0,POINT (-74.06386971473694 4.709362767211348),149,16688.0,POINT (-74.0202608 4.6664181),casa,0,2025-07-25
268652,365656,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-14 08:30:06.116000-05:00,2025-07-21 06:36:00-05:00,2025-07-21 07:26:00-05:00,5455,,2025-07-14 08:30:06.052000-05:00,2025-07-21 07:30:00-05:00,B2B,72887.0,FAILED,50087.0,POINT (-75.56948779999999 6.203055700000001),4849.0,POINT (-75.5697983 6.227549600000001),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa,0,2025-07-21
268669,365681,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-07-14 08:48:49.764000-05:00,2025-07-22 06:14:00-05:00,2025-07-22 07:45:00-05:00,11988,,2025-07-14 08:48:49.677000-05:00,2025-07-22 07:00:00-05:00,B2B,74157.0,COMPLETED,144791.0,POINT (-74.0311794 4.8813048),4376.0,POINT (-74.0305601 4.843939100000001),149,20721.0,POINT (-74.0286017 4.9203296),casa,0,2025-07-22
268823,365850,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-07-14 11:48:07.704000-05:00,2025-07-23 06:36:00-05:00,2025-07-23 07:05:00-05:00,31857,,2025-07-14 11:48:07.599000-05:00,2025-07-23 07:00:00-05:00,B2B,34226.0,FAILED,144862.0,POINT (-75.590575 6.1619911),102162.0,POINT (-75.564082 6.2082589),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,0,2025-07-23
268896,365933,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-07-14 13:53:03.974000-05:00,2025-07-22 07:56:00-05:00,2025-07-22 09:39:00-05:00,69147,,2025-07-14 13:53:03.907000-05:00,2025-07-22 09:00:00-05:00,B2B,50217.0,COMPLETED,144902.0,POINT (-75.54254639999999 10.413337),79748.0,POINT (-75.51627789999999 10.4094262),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,0,2025-07-22
268899,365936,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-07-14 13:59:30.762000-05:00,2025-07-22 14:54:29-05:00,2025-07-22 15:50:10-05:00,69147,,2025-07-14 13:59:30.698000-05:00,2025-07-22 15:00:00-05:00,B2B,50217.0,IN_PROGRESS,79748.0,POINT (-75.51627789999999 10.4094262),144902.0,POINT (-75.54254639999999 10.413337),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,0,2025-07-22
269301,366354,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-15 09:49:39.597000-05:00,2025-07-22 06:49:00-05:00,2025-07-22 08:03:00-05:00,719,,2025-07-15 09:49:39.503000-05:00,2025-07-22 07:00:00-05:00,B2B,43293.0,COMPLETED,145022.0,POINT (-74.07652399999999 4.65928),145023.0,POINT (-74.07476129999999 4.6939351),149,9575.0,POINT (-74.1474839 4.6118768),Apartamento,0,2025-07-22
269340,366400,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-15 10:59:17.113000-05:00,2025-07-23 07:11:00-05:00,2025-07-23 09:30:00-05:00,20269,,2025-07-15 10:59:17.053000-05:00,2025-07-23 08:00:00-05:00,B2B,31481.0,COMPLETED,121707.0,POINT (-76.5343031 3.339496),43816.0,POINT (-76.5389012 3.38733),1004,26088.0,POINT (-76.493671 3.414003),Casa,0,2025-07-23
269342,366402,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-15 11:00:28.813000-05:00,2025-07-23 15:28:00-05:00,2025-07-23 15:57:00-05:00,20269,,2025-07-15 11:00:28.753000-05:00,2025-07-23 15:30:00-05:00,B2B,31481.0,FAILED,43816.0,POINT (-76.5389012 3.38733),121707.0,POINT (-76.5343031 3.339496),1004,26088.0,POINT (-76.493671 3.414003),Casa,0,2025-07-23
269345,366405,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-15 11:09:02.383000-05:00,2025-07-22 06:51:00-05:00,2025-07-22 08:12:00-05:00,5832,,2025-07-15 11:09:02.316000-05:00,2025-07-22 07:00:00-05:00,B2B,31423.0,COMPLETED,145051.0,POINT (-74.04825939999999 4.713112999999999),17793.0,POINT (-74.05576889999999 4.712595600000001),149,98373.0,POINT (-74.0805306 4.755374499999999),casa,0,2025-07-22
269362,366424,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-15 11:36:29.603000-05:00,2025-07-22 06:01:00-05:00,2025-07-22 07:52:00-05:00,5455,,2025-07-15 11:36:29.535000-05:00,2025-07-22 07:00:00-05:00,B2B,56284.0,COMPLETED,121564.0,POINT (-75.5519767 6.2105985),28709.0,POINT (-75.5717425 6.2393756),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa,0,2025-07-22
269364,366426,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-15 11:37:30.099000-05:00,2025-07-22 09:00:00-05:00,2025-07-22 11:19:00-05:00,70424,,2025-07-15 11:37:30.037000-05:00,2025-07-22 10:30:00-05:00,B2B,56284.0,COMPLETED,28709.0,POINT (-75.5717425 6.2393756),121564.0,POINT (-75.5519767 6.2105985),1,126965.0,POINT (-75.560277 6.340593500000001),Casa,0,2025-07-22
269410,366473,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-07-15 12:53:50.757000-05:00,2025-07-21 07:44:00-05:00,2025-07-21 08:44:00-05:00,31857,,2025-07-15 12:53:50.615000-05:00,2025-07-21 08:00:00-05:00,B2B,62511.0,COMPLETED,112578.0,POINT (-75.616297 6.144),102162.0,POINT (-75.564082 6.2082589),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,0,2025-07-21
269441,366506,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-07-15 14:10:34.938000-05:00,2025-07-24 06:08:00-05:00,2025-07-24 08:29:00-05:00,72680,,2025-07-15 14:10:34.877000-05:00,2025-07-24 07:30:00-05:00,B2B,34226.0,COMPLETED,145100.0,POINT (-76.52890649999999 3.4488203),75827.0,POINT (-76.53965687916794 3.4516627253884913),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,2025-07-24
269443,366508,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-07-15 14:11:55.493000-05:00,2025-07-24 14:58:00-05:00,2025-07-24 15:46:00-05:00,72680,,2025-07-15 14:11:55.432000-05:00,2025-07-24 16:00:00-05:00,B2B,34226.0,COMPLETED,75827.0,POINT (-76.53965687916794 3.4516627253884913),145102.0,POINT (-76.540239 3.447006000000001),1004,132403.0,POINT (-76.4651154 3.4282175),Casa,0,2025-07-24
269458,366525,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-15 14:31:41.798000-05:00,2025-07-22 06:59:00-05:00,,69861,,2025-07-15 14:31:41.731000-05:00,2025-07-22 07:00:00-05:00,B2B,55818.0,FAILED,137722.0,POINT (-74.0410563 4.706820499999999),10.0,POINT (-74.075015 4.69416),149,125737.0,POINT (-74.18022189999999 4.624224),Apartamento,0,2025-07-22
269498,366565,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-15 15:17:30.580000-05:00,2025-07-22 15:31:00-05:00,2025-07-22 15:37:00-05:00,31857,,2025-07-15 15:17:30.513000-05:00,2025-07-22 16:00:00-05:00,B2B,21634.0,FAILED,126716.0,POINT (-75.58329619999999 6.2126443),126777.0,POINT (-75.5856104 6.183108199999999),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,0,2025-07-22
269512,366579,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52988.0,2025-07-15 15:34:35.286000-05:00,2025-07-24 08:07:00-05:00,2025-07-24 09:01:00-05:00,68168,,2025-07-15 15:34:35.210000-05:00,2025-07-24 08:00:00-05:00,B2B,17799.0,COMPLETED,145135.0,POINT (-74.1234181 4.662723),1488.0,POINT (-74.10500789999999 4.6304576),149,120850.0,POINT (-74.0293686 4.7648946),Apartamento,0,2025-07-24
269537,366604,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52440.0,2025-07-15 16:23:43.200000-05:00,2025-07-21 09:34:00-05:00,2025-07-21 10:45:00-05:00,70424,,2025-07-15 16:23:43.037000-05:00,2025-07-21 10:01:00-05:00,B2B,25807.0,COMPLETED,145146.0,POINT (-75.5578836 6.2068387),117281.0,POINT (-75.56979539999999 6.2198631),1,126965.0,POINT (-75.560277 6.340593500000001),Casa,0,2025-07-21
269539,366606,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52440.0,2025-07-15 16:30:26.029000-05:00,2025-07-21 15:53:00-05:00,2025-07-21 16:30:00-05:00,70424,,2025-07-15 16:30:25.943000-05:00,2025-07-21 17:00:00-05:00,B2B,25807.0,COMPLETED,117281.0,POINT (-75.56979539999999 6.2198631),145147.0,POINT (-75.5578836 6.2068387),1,126965.0,POINT (-75.560277 6.340593500000001),Casa,0,2025-07-21
269560,366627,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-15 17:09:08.986000-05:00,2025-07-24 07:47:00-05:00,2025-07-24 09:07:00-05:00,31857,,2025-07-15 17:09:08.920000-05:00,2025-07-24 08:00:00-05:00,B2B,72887.0,COMPLETED,145164.0,POINT (-75.5673111 6.175863800000001),4870.0,POINT (-75.56977909999999 6.2277346),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,0,2025-07-24
269593,366662,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52988.0,2025-07-15 17:44:43.752000-05:00,2025-07-21 09:07:00-05:00,2025-07-21 11:01:00-05:00,31857,,2025-07-15 17:44:43.685000-05:00,2025-07-21 10:00:00-05:00,B2B,26436.0,COMPLETED,145170.0,POINT (-75.5627047 6.199831100000001),1606.0,POINT (-75.57438254356384 6.2283712162642235),1,44375.0,POINT (-75.58290559999999 6.155980599999999),Apto,0,2025-07-21
269613,366683,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-15 18:05:29.930000-05:00,2025-07-21 14:42:00-05:00,2025-07-21 16:25:00-05:00,6229,,2025-07-15 18:05:29.865000-05:00,2025-07-21 15:00:00-05:00,B2B,69937.0,COMPLETED,146058.0,POINT (-74.1401396 4.6545648),145177.0,POINT (-74.11450529999999 4.6717962),149,11727.0,POINT (-74.0583698 4.6510839),Casa,0,2025-07-21
269789,366871,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-07-16 07:57:56.482000-05:00,2025-07-22 06:57:00-05:00,2025-07-22 09:19:00-05:00,5366,,2025-07-16 07:57:56.419000-05:00,2025-07-22 07:00:00-05:00,B2B,31423.0,COMPLETED,142695.0,POINT (-74.03226699999999 4.841853),17793.0,POINT (-74.05576889999999 4.712595600000001),149,93651.0,POINT (-74.08878779999999 4.7315578),ALFRED,0,2025-07-22
269815,366905,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-16 08:49:10.200000-05:00,2025-07-21 12:13:00-05:00,2025-07-21 13:19:00-05:00,6229,,2025-07-16 08:49:10.133000-05:00,2025-07-21 12:30:00-05:00,B2B,55818.0,COMPLETED,145218.0,POINT (-74.0448724 4.677556699999999),10.0,POINT (-74.075015 4.69416),149,11727.0,POINT (-74.0583698 4.6510839),Casa,0,2025-07-21
269839,366931,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-07-16 09:43:45.791000-05:00,2025-07-24 07:16:00-05:00,2025-07-24 09:32:00-05:00,69861,,2025-07-16 09:43:45.689000-05:00,2025-07-24 07:00:00-05:00,B2B,66599.0,COMPLETED,145233.0,POINT (-74.2346893 4.6991385),145234.0,POINT (-74.0448739 4.751977),149,125737.0,POINT (-74.18022189999999 4.624224),Apartamento,0,2025-07-24
269854,366946,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-07-16 10:13:39.759000-05:00,2025-07-21 06:09:00-05:00,2025-07-21 08:07:00-05:00,20111,,2025-07-16 10:13:39.682000-05:00,2025-07-21 07:00:00-05:00,B2B,45838.0,COMPLETED,145241.0,POINT (-75.5909199 6.176336499999999),102162.0,POINT (-75.564082 6.2082589),1,25905.0,POINT (-75.594906 6.190818699999999),Apto,0,2025-07-21
269858,366950,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-16 10:26:23.757000-05:00,2025-07-22 14:56:00-05:00,2025-07-22 17:45:00-05:00,26834,,2025-07-16 10:26:23.695000-05:00,2025-07-22 16:00:00-05:00,B2B,65219.0,COMPLETED,130077.0,POINT (-76.5430469 3.451916499999999),87961.0,POINT (-76.54677579999999 3.3968853),1004,71101.0,POINT (-76.4876642 3.455582),Casa,0,2025-07-22
269859,366951,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-16 10:28:02.722000-05:00,2025-07-21 13:16:00-05:00,2025-07-21 14:51:00-05:00,5832,,2025-07-16 10:28:02.650000-05:00,2025-07-21 13:30:00-05:00,B2B,55818.0,COMPLETED,145251.0,POINT (-74.0393228 4.701409),10.0,POINT (-74.075015 4.69416),149,98373.0,POINT (-74.0805306 4.755374499999999),casa,0,2025-07-21
269897,366993,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52440.0,2025-07-16 11:15:23.493000-05:00,2025-07-23 06:00:00-05:00,2025-07-23 08:22:00-05:00,5455,,2025-07-16 11:15:23.361000-05:00,2025-07-23 07:00:00-05:00,B2B,25807.0,COMPLETED,145266.0,POINT (-75.572473 6.1972241),117291.0,POINT (-75.5700854 6.2310458),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa,0,2025-07-23
269959,367069,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-16 13:30:20.049000-05:00,2025-07-21 07:13:00-05:00,2025-07-21 08:31:00-05:00,2306,,2025-07-16 13:30:19.979000-05:00,2025-07-21 07:30:00-05:00,B2B,31482.0,COMPLETED,145305.0,POINT (-76.5490353 3.4279603),43815.0,POINT (-76.5062106 3.5024871),1004,109102.0,POINT (-76.5710842 3.406073),Alfred,0,2025-07-21
269984,367094,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-07-16 14:14:42.886000-05:00,2025-07-21 07:54:00-05:00,2025-07-21 08:59:00-05:00,9526,,2025-07-16 14:14:42.824000-05:00,2025-07-21 08:00:00-05:00,B2B,31482.0,COMPLETED,89192.0,POINT (-76.3386183 3.5155097),43815.0,POINT (-76.5062106 3.5024871),1004,15087.0,POINT (-76.35007879999999 3.4079059),Casa,0,2025-07-21
269985,367095,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-07-16 14:14:44.821000-05:00,2025-07-21 14:19:00-05:00,2025-07-21 15:23:00-05:00,12077,,2025-07-16 14:14:44.758000-05:00,2025-07-21 15:00:00-05:00,B2B,31482.0,COMPLETED,43815.0,POINT (-76.5062106 3.5024871),89192.0,POINT (-76.3386183 3.5155097),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,0,2025-07-21
270003,367113,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-16 14:53:50.809000-05:00,2025-07-24 09:16:00-05:00,2025-07-24 10:33:00-05:00,2331,,2025-07-16 14:53:50.745000-05:00,2025-07-24 09:00:00-05:00,B2B,66702.0,COMPLETED,145329.0,POINT (-74.06179660000001 4.640645999999999),608.0,POINT (-74.0677331 4.6225234),149,56572.0,POINT (-74.2240796 4.5898388),Casa,0,2025-07-24
270008,367118,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-07-16 15:03:32.160000-05:00,2025-07-26 07:45:00-05:00,2025-07-26 08:52:00-05:00,12077,,2025-07-16 15:03:32.096000-05:00,2025-07-26 08:00:00-05:00,B2B,31482.0,COMPLETED,124452.0,POINT (-76.51765619999999 3.490744),43815.0,POINT (-76.5062106 3.5024871),1004,19281.0,POINT (-76.5468388 3.4090961),Apartamento,0,2025-07-26
