service_id,labor_id,labor_type,labor_name,labor_category,labor_price,labor_created_at,labor_start_date,labor_end_date,alfred,shop,created_at,schedule_date,client_type,paying_customer,state_service,start_address_id,start_address_point,end_address_id,end_address_point,city,address_id,address_point,address_name
81306,143106.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,40000.0,2023-01-25 20:16:50.737000+00:00,2025-09-11 12:39:00,2025-09-11 14:29:00,21407.0,,2023-01-25 20:16:50.416000+00:00,2025-09-11 13:30:00,B2B,30263.0,COMPLETED,50449.0,POINT (-75.5939305 6.1974037),50450.0,POINT (-75.5936208 6.1784643),1,40578.0,POINT (-75.61853889999999 6.1358762),apto
81310,143110.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,40000.0,2023-01-25 20:26:23.654000+00:00,2025-09-11 10:01:00,2025-09-11 12:38:00,21407.0,,2023-01-25 20:26:23.332000+00:00,2025-09-11 11:30:00,B2B,21692.0,COMPLETED,50453.0,POINT (-75.585537 6.152148599999999),50454.0,POINT (-75.5861129 6.184187700000001),1,40578.0,POINT (-75.61853889999999 6.1358762),apto
81406,143277.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2023-01-26 16:46:13.147000+00:00,2025-09-11 12:22:00,2025-09-11 13:58:00,9478.0,,2023-01-26 16:46:12.962000+00:00,2025-09-11 14:00:00,B2C,6354.0,COMPLETED,12609.0,POINT (-75.5679479 6.3541979),12609.0,POINT (-75.5679479 6.3541979),1,14932.0,POINT (-75.5644897 6.335345299999999),Casa
81406,143278.0,3.0,Wash and Polish,WASH_AND_POLISH,20900.0,2023-01-26 16:46:13.313000+00:00,2025-09-11 13:58:00,2025-09-11 15:55:00,,622.0,2023-01-26 16:46:12.962000+00:00,2025-09-11 14:00:00,B2C,6354.0,COMPLETED,12609.0,POINT (-75.5679479 6.3541979),12609.0,POINT (-75.5679479 6.3541979),1,29693.0,POINT (-75.5618216 6.3333183),lavadero
81406,143279.0,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,35000.0,2023-01-26 16:46:13.560000+00:00,2025-09-11 15:55:00,2025-09-11 17:39:00,9478.0,,2023-01-26 16:46:12.962000+00:00,2025-09-11 14:00:00,B2C,6354.0,COMPLETED,12609.0,POINT (-75.5679479 6.3541979),12609.0,POINT (-75.5679479 6.3541979),1,14932.0,POINT (-75.5644897 6.335345299999999),Casa
81515,143478.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,40000.0,2023-01-27 13:54:43.187000+00:00,2025-09-11 15:50:00,2025-09-11 18:27:00,21323.0,,2023-01-27 13:54:42.959000+00:00,2025-09-11 17:00:00,B2B,25092.0,COMPLETED,50603.0,POINT (-75.5632656 6.250074300000001),50604.0,POINT (-75.59469229999999 6.212190400000001),1,27911.0,POINT (-75.55957269999999 6.2917589),casa
81665,143720.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,40000.0,2023-01-28 13:13:34.295000+00:00,2025-09-11 11:44:00,2025-09-11 13:10:00,5455.0,,2023-01-28 13:13:33.965000+00:00,2025-09-11 12:00:00,B2B,20831.0,COMPLETED,50704.0,POINT (-75.5727311 6.2031143),4852.0,POINT (-75.56991479999999 6.2276503),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa
81690,143759.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,0.0,2023-01-28 16:34:31.288000+00:00,2025-09-11 14:00:00,2025-09-11 15:49:00,23328.0,,2023-01-28 16:34:30.880000+00:00,2025-09-11 14:30:00,B2C,34355.0,COMPLETED,50724.0,POINT (-75.5604895 6.3180703),50724.0,POINT (-75.5604895 6.3180703),1,31148.0,POINT (-75.5842818 6.165580400000001),apartamento
81690,143760.0,14.0,Polichado Promocional,WASH_AND_POLISH,0.0,2023-01-28 16:34:31.457000+00:00,2025-09-11 15:49:00,2025-09-11 17:26:00,,643.0,2023-01-28 16:34:30.880000+00:00,2025-09-11 14:30:00,B2C,34355.0,COMPLETED,50724.0,POINT (-75.5604895 6.3180703),50724.0,POINT (-75.5604895 6.3180703),1,33695.0,POINT (-75.56576609999999 6.2008911),Shop -
81690,143761.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,0.0,2023-01-28 16:34:31.603000+00:00,2025-09-11 17:26:00,2025-09-11 18:30:00,23328.0,,2023-01-28 16:34:30.880000+00:00,2025-09-11 14:30:00,B2C,34355.0,COMPLETED,50724.0,POINT (-75.5604895 6.3180703),50724.0,POINT (-75.5604895 6.3180703),1,31148.0,POINT (-75.5842818 6.165580400000001),apartamento
81740,143892.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,40000.0,2023-01-30 13:38:27.492000+00:00,2025-09-11 14:29:00,2025-09-11 16:21:00,21407.0,,2023-01-30 13:38:27.255000+00:00,2025-09-11 15:30:00,B2B,20831.0,COMPLETED,50745.0,POINT (-75.630489 6.1622249),4853.0,POINT (-75.6055153 6.1618172),1,40578.0,POINT (-75.61853889999999 6.1358762),apto
81751,143913.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,40000.0,2023-01-30 14:07:45.370000+00:00,2025-09-11 11:54:00,2025-09-11 13:14:00,10491.0,,2023-01-30 14:07:44.770000+00:00,2025-09-11 12:45:00,B2B,19819.0,COMPLETED,27507.0,POINT (-75.5717748 6.2094261),7485.0,POINT (-75.55127643988114 6.2398819767722795),1,16770.0,POINT (-75.5948708 6.222133500000001),casa
81752,143914.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,40000.0,2023-01-30 14:10:49.916000+00:00,2025-09-11 18:16:00,2025-09-11 20:37:00,23475.0,,2023-01-30 14:10:49.639000+00:00,2025-09-11 19:30:00,B2B,21706.0,COMPLETED,50751.0,POINT (-75.56558629999999 6.257306799999999),9555.0,POINT (-75.57176003491821 6.2393973695916385),1,31479.0,POINT (-75.5587931 6.227465599999999),apto
81766,143937.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,40000.0,2023-01-30 14:44:01.397000+00:00,2025-09-11 11:00:00,2025-09-11 12:35:00,4555.0,,2023-01-30 14:44:00.970000+00:00,2025-09-11 11:00:00,B2B,21701.0,COMPLETED,50761.0,POINT (-75.61626609999999 6.167254),50762.0,POINT (-75.5754673 6.222120700000001),1,,,
81780,143964.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2023-01-30 15:14:20.454000+00:00,2025-09-11 11:07:00,2025-09-11 12:51:00,414.0,,2023-01-30 15:14:20.241000+00:00,2025-09-11 12:00:00,B2C,25375.0,COMPLETED,50772.0,POINT (-75.5791696 6.2164074),50772.0,POINT (-75.5791696 6.2164074),1,40499.0,POINT (-75.6053408 6.2496658),casa
81780,143965.0,125.0,Revision mecanica + revision de frenos,GENERAL_MECHANICS,140000.0,2023-01-30 15:14:20.626000+00:00,2025-09-11 12:51:00,2025-09-11 20:13:00,,520.0,2023-01-30 15:14:20.241000+00:00,2025-09-11 12:00:00,B2C,25375.0,COMPLETED,50772.0,POINT (-75.5791696 6.2164074),50772.0,POINT (-75.5791696 6.2164074),1,24540.0,POINT (-75.5717909 6.231193999999999),Mega Tecnicentro
81780,143966.0,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,35000.0,2023-01-30 15:14:20.813000+00:00,2025-09-11 20:13:00,2025-09-11 20:50:00,414.0,,2023-01-30 15:14:20.241000+00:00,2025-09-11 12:00:00,B2C,25375.0,COMPLETED,50772.0,POINT (-75.5791696 6.2164074),50772.0,POINT (-75.5791696 6.2164074),1,40499.0,POINT (-75.6053408 6.2496658),casa
81780,145100.0,6.0,General Mechanics,GENERAL_MECHANICS,542000.0,2023-02-04 15:37:09.447000+00:00,2025-09-11 20:50:00,2025-09-11 16:59:00,,520.0,2023-01-30 15:14:20.241000+00:00,2025-09-11 12:00:00,B2C,25375.0,COMPLETED,50772.0,POINT (-75.5791696 6.2164074),50772.0,POINT (-75.5791696 6.2164074),1,24540.0,POINT (-75.5717909 6.231193999999999),Mega Tecnicentro
81828,144053.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,40000.0,2023-01-30 18:29:37.356000+00:00,2025-09-11 12:18:00,2025-09-11 14:04:00,4554.0,,2023-01-30 18:29:37.038000+00:00,2025-09-11 12:45:00,B2B,20831.0,COMPLETED,27185.0,POINT (-75.56064599999999 6.2193355),4870.0,POINT (-75.56977909999999 6.2277346),1,,,
81836,144061.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,40000.0,2023-01-30 18:53:17.359000+00:00,2025-09-11 11:20:00,2025-09-11 13:13:00,23328.0,,2023-01-30 18:53:16.972000+00:00,2025-09-11 12:30:00,B2B,26250.0,COMPLETED,50813.0,POINT (-75.5574488 6.193950699999999),7503.0,POINT (-75.5801378 6.191890799999999),1,31148.0,POINT (-75.5842818 6.165580400000001),apartamento
81853,144086.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2023-01-30 20:22:04.486000+00:00,2025-09-11 12:57:00,2025-09-11 13:58:00,414.0,,2023-01-30 20:22:04.190000+00:00,2025-09-11 13:30:00,B2C,10046.0,COMPLETED,16117.0,POINT (-75.5755482 6.1958344),16117.0,POINT (-75.5755482 6.1958344),1,40499.0,POINT (-75.6053408 6.2496658),casa
81853,144087.0,3.0,Wash and Polish,WASH_AND_POLISH,20900.0,2023-01-30 20:22:04.715000+00:00,2025-09-11 13:58:00,2025-09-11 14:17:00,,643.0,2023-01-30 20:22:04.190000+00:00,2025-09-11 13:30:00,B2C,10046.0,COMPLETED,16117.0,POINT (-75.5755482 6.1958344),16117.0,POINT (-75.5755482 6.1958344),1,33695.0,POINT (-75.56576609999999 6.2008911),Shop -
81853,144088.0,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,35000.0,2023-01-30 20:22:04.926000+00:00,2025-09-11 14:17:00,2025-09-11 14:53:00,414.0,,2023-01-30 20:22:04.190000+00:00,2025-09-11 13:30:00,B2C,10046.0,COMPLETED,16117.0,POINT (-75.5755482 6.1958344),16117.0,POINT (-75.5755482 6.1958344),1,40499.0,POINT (-75.6053408 6.2496658),casa
81868,144113.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,40000.0,2023-01-30 20:56:41.380000+00:00,2025-09-11 12:01:00,2025-09-11 14:04:00,8566.0,,2023-01-30 20:56:40.988000+00:00,2025-09-11 13:00:00,B2B,26595.0,COMPLETED,50836.0,POINT (-75.59346839999999 6.269303),50837.0,POINT (-75.59346839999999 6.269303),1,13710.0,POINT (-75.59993000000001 6.26667),casa
81868,144114.0,3.0,Wash and Polish,WASH_AND_POLISH,24900.0,2023-01-30 20:56:41.590000+00:00,2025-09-11 14:04:00,2025-09-11 14:29:00,,643.0,2023-01-30 20:56:40.988000+00:00,2025-09-11 13:00:00,B2B,26595.0,COMPLETED,50836.0,POINT (-75.59346839999999 6.269303),50837.0,POINT (-75.59346839999999 6.269303),1,33695.0,POINT (-75.56576609999999 6.2008911),Shop -
81868,144123.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,40000.0,2023-01-30 21:30:49.944000+00:00,2025-09-11 14:29:00,2025-09-11 15:21:00,8566.0,,2023-01-30 20:56:40.988000+00:00,2025-09-11 13:00:00,B2B,26595.0,COMPLETED,50836.0,POINT (-75.59346839999999 6.269303),50837.0,POINT (-75.59346839999999 6.269303),1,13710.0,POINT (-75.59993000000001 6.26667),casa
81870,144116.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,40000.0,2023-01-30 21:02:02.267000+00:00,2025-09-11 13:33:00,2025-09-11 15:41:00,21323.0,,2023-01-30 21:02:01.638000+00:00,2025-09-11 14:30:00,B2B,27346.0,COMPLETED,50838.0,POINT (-75.60037729999999 6.249546),7485.0,POINT (-75.55127643988114 6.2398819767722795),1,27911.0,POINT (-75.55957269999999 6.2917589),casa
81878,144128.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,50000.0,2023-01-30 21:43:39.374000+00:00,2025-09-11 13:36:00,2025-09-11 16:08:00,10491.0,,2023-01-30 21:43:38.904000+00:00,2025-09-11 15:00:00,B2B,20247.0,COMPLETED,49563.0,POINT (-75.4514828 6.171402800000001),3128.0,POINT (-75.5814053 6.214877200000001),1,16770.0,POINT (-75.5948708 6.222133500000001),casa
81882,144132.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,40000.0,2023-01-30 22:03:03.568000+00:00,2025-09-11 13:12:00,2025-09-11 14:14:00,5455.0,,2023-01-30 22:03:03.057000+00:00,2025-09-11 13:30:00,B2B,20831.0,COMPLETED,50850.0,POINT (-75.576956 6.1953884),50848.0,POINT (-75.5836944 6.2319781),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa
81886,144136.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,40000.0,2023-01-30 22:22:57.322000+00:00,2025-09-11 14:40:00,2025-09-11 16:21:00,4554.0,,2023-01-30 22:22:56.757000+00:00,2025-09-11 15:00:00,B2B,25765.0,COMPLETED,7507.0,POINT (-75.61316029999999 6.163312599999999),50852.0,POINT (-75.6005988 6.2650165),1,,,
81901,144172.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2023-01-31 05:00:13.409000+00:00,2025-09-11 15:58:00,2025-09-11 17:06:00,9480.0,,2023-01-31 05:00:12.798000+00:00,2025-09-11 16:30:00,B2C,14391.0,COMPLETED,31091.0,POINT (-75.57617859999999 6.2117878),31091.0,POINT (-75.57617859999999 6.2117878),1,14935.0,POINT (-75.5838536 6.2255503),Casa
81901,144171.0,3.0,Wash and Polish,WASH_AND_POLISH,20900.0,2023-01-31 05:00:13.167000+00:00,2025-09-11 17:06:00,2025-09-11 17:14:00,,643.0,2023-01-31 05:00:12.798000+00:00,2025-09-11 16:30:00,B2C,14391.0,COMPLETED,31091.0,POINT (-75.57617859999999 6.2117878),31091.0,POINT (-75.57617859999999 6.2117878),1,33695.0,POINT (-75.56576609999999 6.2008911),Shop -
81901,144170.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2023-01-31 05:00:12.992000+00:00,2025-09-11 17:14:00,2025-09-11 18:42:00,9480.0,,2023-01-31 05:00:12.798000+00:00,2025-09-11 16:30:00,B2C,14391.0,COMPLETED,31091.0,POINT (-75.57617859999999 6.2117878),31091.0,POINT (-75.57617859999999 6.2117878),1,14935.0,POINT (-75.5838536 6.2255503),Casa
81908,144191.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,40000.0,2023-01-31 12:27:10.349000+00:00,2025-09-11 17:13:00,2025-09-11 18:30:00,5415.0,,2023-01-31 12:27:10.002000+00:00,2025-09-11 18:00:00,B2B,29546.0,COMPLETED,9771.0,POINT (-75.5995638 6.1664237),39005.0,POINT (-75.57182809999999 6.214957799999999),1,11482.0,POINT (-75.56689899999999 6.314187),Casa
81923,144216.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,50000.0,2023-01-31 13:30:41.341000+00:00,2025-09-11 16:04:00,2025-09-11 17:11:00,5455.0,,2023-01-31 13:30:41.118000+00:00,2025-09-11 16:00:00,B2B,26159.0,COMPLETED,50865.0,POINT (-75.54563999176025 6.21300199496991),4548.0,POINT (-75.6091325 6.157386300000001),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa
81928,144223.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2023-01-31 14:00:40.118000+00:00,2025-09-11 19:40:00,2025-09-11 21:14:00,4555.0,,2023-01-31 14:00:39.698000+00:00,2025-09-11 20:30:00,B2C,12875.0,COMPLETED,31966.0,POINT (-75.5793174 6.2174296),31966.0,POINT (-75.5793174 6.2174296),1,,,
81928,144224.0,3.0,Wash and Polish,WASH_AND_POLISH,20900.0,2023-01-31 14:00:40.324000+00:00,2025-09-11 21:14:00,2025-09-11 21:29:00,,643.0,2023-01-31 14:00:39.698000+00:00,2025-09-11 20:30:00,B2C,12875.0,COMPLETED,31966.0,POINT (-75.5793174 6.2174296),31966.0,POINT (-75.5793174 6.2174296),1,33695.0,POINT (-75.56576609999999 6.2008911),Shop -
81928,144225.0,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,35000.0,2023-01-31 14:00:40.508000+00:00,2025-09-11 21:29:00,2025-09-11 22:09:00,4555.0,,2023-01-31 14:00:39.698000+00:00,2025-09-11 20:30:00,B2C,12875.0,COMPLETED,31966.0,POINT (-75.5793174 6.2174296),31966.0,POINT (-75.5793174 6.2174296),1,,,
81935,144242.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2023-01-31 14:26:12.771000+00:00,2025-09-11 19:08:00,2025-09-11 20:31:00,23328.0,,2023-01-31 14:26:12.537000+00:00,2025-09-11 20:00:00,B2C,12383.0,COMPLETED,50872.0,POINT (-75.6089744 6.1492271),50872.0,POINT (-75.6089744 6.1492271),1,31148.0,POINT (-75.5842818 6.165580400000001),apartamento
81935,144243.0,4.0,Tecnomecanica,SAFETI_INSPECTION,235900.0,2023-01-31 14:26:12.929000+00:00,2025-09-11 20:31:00,2025-09-11 21:19:00,,476.0,2023-01-31 14:26:12.537000+00:00,2025-09-11 20:00:00,B2C,12383.0,COMPLETED,50872.0,POINT (-75.6089744 6.1492271),50872.0,POINT (-75.6089744 6.1492271),1,21381.0,POINT (-75.58384219999999 6.216324999999999),Automas Calle 10
81935,144251.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2023-01-31 14:40:33.830000+00:00,2025-09-11 21:19:00,2025-09-11 22:31:00,23328.0,,2023-01-31 14:26:12.537000+00:00,2025-09-11 20:00:00,B2C,12383.0,COMPLETED,50872.0,POINT (-75.6089744 6.1492271),50872.0,POINT (-75.6089744 6.1492271),1,31148.0,POINT (-75.5842818 6.165580400000001),apartamento
81938,144252.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,40000.0,2023-01-31 14:42:57.384000+00:00,2025-09-11 15:44:00,2025-09-11 16:49:00,5415.0,,2023-01-31 14:42:56.742000+00:00,2025-09-11 16:00:00,B2B,20831.0,COMPLETED,50873.0,POINT (-75.58737099999999 6.2410822),4852.0,POINT (-75.56991479999999 6.2276503),1,11482.0,POINT (-75.56689899999999 6.314187),Casa
81939,144253.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,40000.0,2023-01-31 14:44:04.941000+00:00,2025-09-11 19:59:00,2025-09-11 22:39:00,9480.0,,2023-01-31 14:44:04.484000+00:00,2025-09-11 21:00:00,B2B,19819.0,COMPLETED,7485.0,POINT (-75.55127643988114 6.2398819767722795),50874.0,POINT (-75.6148311 6.1496376),1,14935.0,POINT (-75.5838536 6.2255503),Casa
81941,144255.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2023-01-31 14:46:54.017000+00:00,2025-09-11 15:33:00,2025-09-11 16:39:00,23475.0,,2023-01-31 14:46:53.781000+00:00,2025-09-11 17:00:00,B2C,10628.0,COMPLETED,16996.0,POINT (-75.5862686 6.2595781),16996.0,POINT (-75.5862686 6.2595781),1,31479.0,POINT (-75.5587931 6.227465599999999),apto
81941,144256.0,3.0,Wash and Polish,WASH_AND_POLISH,20900.0,2023-01-31 14:46:54.219000+00:00,2025-09-11 16:39:00,2025-09-11 17:28:00,,643.0,2023-01-31 14:46:53.781000+00:00,2025-09-11 17:00:00,B2C,10628.0,COMPLETED,16996.0,POINT (-75.5862686 6.2595781),16996.0,POINT (-75.5862686 6.2595781),1,33695.0,POINT (-75.56576609999999 6.2008911),Shop -
81941,144257.0,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,35000.0,2023-01-31 14:46:54.394000+00:00,2025-09-11 17:28:00,2025-09-11 18:09:00,23475.0,,2023-01-31 14:46:53.781000+00:00,2025-09-11 17:00:00,B2C,10628.0,COMPLETED,16996.0,POINT (-75.5862686 6.2595781),16996.0,POINT (-75.5862686 6.2595781),1,31479.0,POINT (-75.5587931 6.227465599999999),apto
81969,144304.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,40000.0,2023-01-31 16:08:27.490000+00:00,2025-09-11 21:13:00,2025-09-11 22:46:00,5415.0,,2023-01-31 16:08:27.052000+00:00,2025-09-11 22:00:00,B2B,19819.0,COMPLETED,7485.0,POINT (-75.55127643988114 6.2398819767722795),30418.0,POINT (-75.5692425 6.210900699999999),1,11482.0,POINT (-75.56689899999999 6.314187),Casa
81979,144324.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2023-01-31 16:26:13.248000+00:00,2025-09-11 20:37:00,2025-09-11 21:40:00,23475.0,,2023-01-31 16:26:13.045000+00:00,2025-09-11 21:00:00,B2C,33871.0,COMPLETED,50191.0,POINT (-75.5815203 6.1885432),50191.0,POINT (-75.5815203 6.1885432),1,31479.0,POINT (-75.5587931 6.227465599999999),apto
81979,144325.0,3.0,Wash and Polish,WASH_AND_POLISH,20900.0,2023-01-31 16:26:13.465000+00:00,2025-09-11 21:40:00,2025-09-11 22:07:00,,643.0,2023-01-31 16:26:13.045000+00:00,2025-09-11 21:00:00,B2C,33871.0,COMPLETED,50191.0,POINT (-75.5815203 6.1885432),50191.0,POINT (-75.5815203 6.1885432),1,33695.0,POINT (-75.56576609999999 6.2008911),Shop -
81979,144326.0,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,35000.0,2023-01-31 16:26:13.656000+00:00,2025-09-11 22:07:00,2025-09-11 22:43:00,23475.0,,2023-01-31 16:26:13.045000+00:00,2025-09-11 21:00:00,B2C,33871.0,COMPLETED,50191.0,POINT (-75.5815203 6.1885432),50191.0,POINT (-75.5815203 6.1885432),1,31479.0,POINT (-75.5587931 6.227465599999999),apto
81982,144329.0,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2023-01-31 16:40:25.558000+00:00,2025-09-11 17:57:00,2025-09-11 19:08:00,5455.0,,2023-01-31 16:40:25.318000+00:00,2025-09-11 19:00:00,B2C,31847.0,COMPLETED,50907.0,POINT (-75.62028529999999 6.1512949),50907.0,POINT (-75.62028529999999 6.1512949),1,10331.0,POINT (-75.5568613 6.278588999999999),Casa
81982,144333.0,16.0,Tanqueo Terpel (Corriente),OTHER_LABORS,60000.0,2023-01-31 16:59:03.295000+00:00,2025-09-11 19:08:00,2025-09-11 19:08:00,,342.0,2023-01-31 16:40:25.318000+00:00,2025-09-11 19:00:00,B2C,31847.0,COMPLETED,50907.0,POINT (-75.62028529999999 6.1512949),50907.0,POINT (-75.62028529999999 6.1512949),1,11197.0,POINT (-75.5695385 6.2226085),TERPEL LOS TOTES MED
